"case_number","arrest_date","arrest_day_of_week","arr_chrg","chrgdesc","name_id","race","sex","age"
"220017074","2020-11-29T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","493100","Black","Male","24"
"220017077","2020-11-29T00:00:00.000","Sunday","316-193","DRIVING UNDER THE INFLUENCE","626057","Black","Male","26"
"220017066","2020-11-29T00:00:00.000","Sunday","914-22/1E","HINDER, DELAY, PREVENT COMMUNICATION TO LAW ENFORCEMENT","733824","Asian","Male","28"
"220017066","2020-11-29T00:00:00.000","Sunday","794-011","SEXUAL BATTERY","733824","Asian","Male","28"
"220017066","2020-11-29T00:00:00.000","Sunday","810-02/3A","BURGLARY OF OCCUPIED DWELLING","733824","Asian","Male","28"
"220014154","2020-11-24T00:00:00.000","Tuesday","810-02/3B","BURGLARY OF DWELLING","189176","Black","Female","37"
"220014154","2020-11-24T00:00:00.000","Tuesday","812-014(1)     |1","THEFT PETIT","189176","Black","Female","37"
"220017092","2020-11-29T00:00:00.000","Sunday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","342148","Black","Male","20"
"220017101","2020-11-29T00:00:00.000","Sunday","812-014(1)     |2","PETIT THEFT (RETAIL)","308660","White","Female","30"
"220017101","2020-11-29T00:00:00.000","Sunday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","308660","White","Female","30"
"220017106","2020-11-29T00:00:00.000","Sunday","784-07/2A","ASSAULT ON A FIREFIGHTER/EMS WORKER/PUBLIC TRANSIT EMPLOYEE","525465","Black","Male","26"
"220017090","2020-11-30T00:00:00.000","Monday","812-014/2C6","THEFT GRAND -  AUTO","487382","Black","Male","19"
"220017090","2020-11-30T00:00:00.000","Monday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","487382","Black","Male","19"
"220017090","2020-11-30T00:00:00.000","Monday","316-1935","FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","487382","Black","Male","19"
"220017115","2020-11-30T00:00:00.000","Monday","812-13","ROBBERY FIREARM/DEADLY WEAPON","1144","Black","Male","60"
"220017115","2020-11-30T00:00:00.000","Monday","784-045     DOM","AGGRAVATED BATTERY (DOMESTIC)","1144","Black","Male","60"
"220017115","2020-11-30T00:00:00.000","Monday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","1144","Black","Male","60"
"220017138","2020-11-30T00:00:00.000","Monday","316-193/3C1","DUI-DAMAGE TO PERSON/PROPERTY","51125","White","Male","35"
"220015173","2020-12-01T00:00:00.000","Tuesday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","336095","Black","Female","36"
"220015173","2020-12-01T00:00:00.000","Tuesday","812-014/2C1","THEFT GRAND - VALUE 750 TO 4,999","336095","Black","Female","36"
"220017227","2020-12-02T00:00:00.000","Wednesday","812-014/2C","GRAND THEFT - OF A FIREARM","285976","Black","Male","22"
"220017227","2020-12-02T00:00:00.000","Wednesday","812-014/2C6","THEFT GRAND -  AUTO","285976","Black","Male","22"
"220017227","2020-12-02T00:00:00.000","Wednesday","790-01/2","CONCEALED FIREARM","285976","Black","Male","22"
"220017227","2020-12-02T00:00:00.000","Wednesday","790-07","USE/DISPLAY/CARRY CONCEALED FIREARM/WEAPON DURING FELONY/WHI","285976","Black","Male","22"
"220017231","2020-12-02T00:00:00.000","Wednesday","784-045     DOM","AGGRAVATED BATTERY (DOMESTIC)","477261","Black","Female","44"
"220017278","2020-12-02T00:00:00.000","Wednesday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","484372","White","Male","27"
"220017278","2020-12-02T00:00:00.000","Wednesday","322-34/2","DWLSR WITH KNOWLEDGE","484372","White","Male","27"
"520000321","2020-12-01T00:00:00.000","Tuesday","893-13/1(A)1","SALE/POSS W/INTENT SELL/MANUF/DELIVER A CONTROLLED SUBSTANCE","734144","White","Male","26"
"520000321","2020-12-01T00:00:00.000","Tuesday","316-1935","FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","734144","White","Male","26"
"220017279","2020-12-03T00:00:00.000","Thursday","316-193/3C1","DUI-DAMAGE TO PERSON/PROPERTY","734140","Black","Male","45"
"520000322","2020-12-02T00:00:00.000","Wednesday","893-1351","LEASE/RENT STRUCTURE/CONVEYANCE FOR DRUG TRAFFICKING","734142","White","Male","27"
"520000322","2020-12-02T00:00:00.000","Wednesday","893-135   |1","TRAFFICKING IN COCAINE","734142","White","Male","27"
"520000322","2020-12-02T00:00:00.000","Wednesday","893-135   |1","TRAFFICKING IN COCAINE","734143","White","Male","42"
"520000322","2020-12-02T00:00:00.000","Wednesday","893-1351","LEASE/RENT STRUCTURE/CONVEYANCE FOR DRUG TRAFFICKING","734143","White","Male","42"
"520000321","2020-12-01T00:00:00.000","Tuesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","734144","White","Male","26"
"520000321","2020-12-01T00:00:00.000","Tuesday","918-13","TAMPER W/ FABRICATE PHYSICAL EVIDENCE/ALTER/DESTROY/CONCEAL","734144","White","Male","26"
"520000321","2020-12-01T00:00:00.000","Tuesday","893-13/1(A)1","SALE/POSS W/INTENT SELL/MANUF/DELIVER A CONTROLLED SUBSTANCE","734145","White","Male","40"
"520000321","2020-12-01T00:00:00.000","Tuesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","734145","White","Male","40"
"220017318","2020-12-04T00:00:00.000","Friday","322-03(1)","NO VALID DRIVER`S LICENSE","5510","Black","Male","35"
"220017318","2020-12-04T00:00:00.000","Friday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","5510","Black","Male","35"
"220017321","2020-12-04T00:00:00.000","Friday","784.041","DOMESTIC BATTERY BY STRANGULATION","734201","Black","Male","18"
"220017321","2020-12-04T00:00:00.000","Friday","787-02/2","FALSE IMPRISONMENT","734201","Black","Male","18"
"220017190","2020-12-01T00:00:00.000","Tuesday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","406093","White","Male","18"
"220017341","2020-12-04T00:00:00.000","Friday","784-03     |1","SIMPLE BATTERY","660982","Black","Male","19"
"220017341","2020-12-04T00:00:00.000","Friday","918-13","TAMPER W/ FABRICATE PHYSICAL EVIDENCE/ALTER/DESTROY/CONCEAL","660982","Black","Male","19"
"220017341","2020-12-04T00:00:00.000","Friday","784-021","AGGRAVATED ASSAULT","660982","Black","Male","19"
"220017341","2020-12-04T00:00:00.000","Friday","316-1935","FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","307518","Black","Female","22"
"220017341","2020-12-04T00:00:00.000","Friday","784-03     |1","SIMPLE BATTERY","307518","Black","Female","22"
"220017341","2020-12-04T00:00:00.000","Friday","784-03     |1","SIMPLE BATTERY","403195","Black","Female","19"
"220017341","2020-12-04T00:00:00.000","Friday","951-22","INTRODUCTION OF CONTRABAND INTO COUNTY DETENTION FACILITY","403195","Black","Female","19"
"220017369","2020-12-04T00:00:00.000","Friday","810-09(2)(B)","TRESPASS AFTER WARNING","115738","Black","Male","29"
"220017369","2020-12-04T00:00:00.000","Friday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","115738","Black","Male","29"
"220017371","2020-12-05T00:00:00.000","Saturday","812-131(B)","ROBBERY BY SUDDEN SNATCHING","147343","Black","Male","32"
"220017406","2020-12-05T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","608666","White","Male","53"
"220017431","2020-12-06T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","734317","Black","Male","21"
"220017431","2020-12-06T00:00:00.000","Sunday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","734317","Black","Male","21"
"220017431","2020-12-06T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","734316","White","Male","20"
"220017431","2020-12-06T00:00:00.000","Sunday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","734316","White","Male","20"
"220017456","2020-12-06T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","734242","White","Female","33"
"220017447","2020-12-06T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","112107","Black","Male","61"
"220017447","2020-12-06T00:00:00.000","Sunday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","112107","Black","Male","61"
"220017447","2020-12-06T00:00:00.000","Sunday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","112107","Black","Male","61"
"220017459","2020-12-07T00:00:00.000","Monday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","155841","Black","Female","25"
"220017459","2020-12-07T00:00:00.000","Monday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","155841","Black","Female","25"
"220017459","2020-12-07T00:00:00.000","Monday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","155841","Black","Female","25"
"220017423","2020-12-06T00:00:00.000","Sunday","784-048/2  |DATE","SIMPLE STALKING DATING VIOLENCE","734337","Black","Male","24"
"220017446","2020-12-06T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","734365","Black","Female","50"
"220017446","2020-12-06T00:00:00.000","Sunday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","734365","Black","Female","50"
"220017446","2020-12-06T00:00:00.000","Sunday","806-13","CRIMINAL MISCHIEF","734365","Black","Female","50"
"220017089","2020-12-02T00:00:00.000","Wednesday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","487382","Black","Male","19"
"220017089","2020-12-02T00:00:00.000","Wednesday","812-014(1)     |1","THEFT PETIT","487382","Black","Male","19"
"220017405","2020-12-05T00:00:00.000","Saturday","943-0435(14)(A)","SEX OFFENDER MUST REPORT IN BIRTHDAY MONTH / 6 MONTHS AFTER","62142","White","Male","38"
"220017405","2020-12-05T00:00:00.000","Saturday","943-0435(4)(B)","SEX OFFENDER FAIL TO REG W/ SHERIFF < 48 HRS OF NO PERM RES.","62142","White","Male","38"
"220017482","2020-12-07T00:00:00.000","Monday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","558248","Black","Male","72"
"220017574","2020-12-07T00:00:00.000","Monday","810-09(2)(B)","TRESPASS AFTER WARNING","362282","Black","Male","29"
"220017505","2020-12-07T00:00:00.000","Monday","812-131(B)","ROBBERY BY SUDDEN SNATCHING","1766","Black","Male","44"
"220017483","2020-12-08T00:00:00.000","Tuesday","810-09(2)(B)","TRESPASS AFTER WARNING","528652","White","Male","22"
"220017571","2020-12-09T00:00:00.000","Wednesday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","731985","Black","Female","19"
"220017627","2020-12-09T00:00:00.000","Wednesday","322-34/2","DWLSR WITH KNOWLEDGE","4583","White","Male","45"
"220017627","2020-12-09T00:00:00.000","Wednesday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","4583","White","Male","45"
"220017120","2020-12-09T00:00:00.000","Wednesday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","5495","Black","Male","52"
"220017120","2020-12-09T00:00:00.000","Wednesday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","5495","Black","Male","52"
"220017120","2020-12-09T00:00:00.000","Wednesday","817-61","FRAUDULENT USE OF CREDIT CARD","5495","Black","Male","52"
"220017120","2020-12-09T00:00:00.000","Wednesday","812-019","DEAL IN STOLEN PROPERTY-ORGANIZED","5495","Black","Male","52"
"220017120","2020-12-09T00:00:00.000","Wednesday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","5495","Black","Male","52"
"220017521","2020-12-10T00:00:00.000","Thursday","812-014/2C6","THEFT GRAND -  AUTO","8001","Black","Male","29"
"220017521","2020-12-10T00:00:00.000","Thursday","316-1935/4","AGG. FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","8001","Black","Male","29"
"220017521","2020-12-10T00:00:00.000","Thursday","316-192","RECKLESS DRIVING","8001","Black","Male","29"
"220017705","2020-12-11T00:00:00.000","Friday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","213114","White","Female","40"
"220017726","2020-12-11T00:00:00.000","Friday","812-014(1)     |2","PETIT THEFT (RETAIL)","420132","Black","Male","48"
"220017726","2020-12-11T00:00:00.000","Friday","812-015","RESISTING MERCHANT DETAINMENT","420132","Black","Male","48"
"220017735","2020-12-11T00:00:00.000","Friday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","108490","Black","Female","24"
"220017730","2020-12-11T00:00:00.000","Friday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","683408","White","Female","43"
"220017731","2020-12-12T00:00:00.000","Saturday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","628715","White","Male","24"
"220017731","2020-12-12T00:00:00.000","Saturday","316-193/1C","DRIVING UNDER THE INFLUENCE BREATH ALCOHOL .08 OR MORE","628715","White","Male","24"
"220017742","2020-12-12T00:00:00.000","Saturday","951-22","INTRODUCTION OF CONTRABAND INTO COUNTY DETENTION FACILITY","107865","Black","Male","30"
"220017751","2020-12-12T00:00:00.000","Saturday","856-021","LOITERING AND PROWLING","726164","White","Male","48"
"220017752","2020-12-12T00:00:00.000","Saturday","810-09(2)(B)","TRESPASS AFTER WARNING","424112","Black","Female","30"
"220017801","2020-12-13T00:00:00.000","Sunday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","553992","Black","Male","23"
"220017801","2020-12-13T00:00:00.000","Sunday","790-23/1A","POSSESSION OF FIREARM/WEAPON BY STATE CONVICTED FELON","29815","Black","Male","30"
"220017797","2020-12-13T00:00:00.000","Sunday","316-193/1C","DRIVING UNDER THE INFLUENCE BREATH ALCOHOL .08 OR MORE","734776","White","Female","18"
"220017824","2020-12-13T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","710911","Black","Female","29"
"220017831","2020-12-13T00:00:00.000","Sunday","856-021","LOITERING AND PROWLING","52236","Black","Male","47"
"220017836","2020-12-13T00:00:00.000","Sunday","948-06","VIOL. OF COMMUNITY CONTROL PROBATION","26784","Black","Female","31"
"220017839","2020-12-14T00:00:00.000","Monday","784-041  |DATE","FELONY BATTERY (DATING VIOLENCE)","93546","Black","Male","35"
"220017839","2020-12-14T00:00:00.000","Monday","812-131(B)","ROBBERY BY SUDDEN SNATCHING","93546","Black","Male","35"
"220004707","2020-03-28T00:00:00.000","Saturday","784-041     DOM|1","DOMESTIC BATTERY BY STRANGULATION","63136","Black","Male","33"
"220004707","2020-03-28T00:00:00.000","Saturday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","63136","Black","Male","33"
"220004707","2020-03-28T00:00:00.000","Saturday","914-22/1E","HINDER, DELAY, PREVENT COMMUNICATION TO LAW ENFORCEMENT","63136","Black","Male","33"
"220004764","2020-03-28T00:00:00.000","Saturday","827-03(2)(D)","CHILD NEGLECT","693535","Black","Female","20"
"219011523","2019-07-14T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","454312","White","Female","33"
"220004775","2020-03-28T00:00:00.000","Saturday","784-08/2C","BATTERY ON A PERSON 65 YOA OR OLDER","2863","Black","Female","48"
"220004775","2020-03-28T00:00:00.000","Saturday","784-021","AGGRAVATED ASSAULT","2863","Black","Female","48"
"220004819","2020-03-29T00:00:00.000","Sunday","812-014/2C6","THEFT GRAND -  AUTO","35951","Black","Male","26"
"220004858","2020-03-31T00:00:00.000","Tuesday","790-23/1A","POSSESSION OF FIREARM/WEAPON BY STATE CONVICTED FELON","29815","Black","Male","29"
"220004858","2020-03-31T00:00:00.000","Tuesday","322-34/2","DWLSR WITH KNOWLEDGE","29815","Black","Male","29"
"220004858","2020-03-31T00:00:00.000","Tuesday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","29815","Black","Male","29"
"220004858","2020-03-31T00:00:00.000","Tuesday","790-15","DISCHARGE FIREARM IN PUBLIC","29815","Black","Male","29"
"220004883","2020-03-31T00:00:00.000","Tuesday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","222253","Black","Male","31"
"220004886","2020-04-01T00:00:00.000","Wednesday","784-021     DOM","AGGRAVATED ASSAULT (DOMESTIC)","41808","Black","Male","30"
"220004892","2020-04-01T00:00:00.000","Wednesday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","535898","White","Female","24"
"220004892","2020-04-01T00:00:00.000","Wednesday","784-021  |DATE","AGGRAVATED ASSAULT (DATING VIOLENCE)","535898","White","Female","24"
"220004915","2020-04-01T00:00:00.000","Wednesday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","134737","Black","Male","68"
"220004921","2020-04-01T00:00:00.000","Wednesday","741-29","VIOLATION OF PRETRIAL RELEASE CONDITION","222253","Black","Male","31"
"220004930","2020-04-02T00:00:00.000","Thursday","784-08/2C","BATTERY ON A PERSON 65 YOA OR OLDER","9825","White","Male","39"
"220004956","2020-04-02T00:00:00.000","Thursday","784-07(2)(B)","BATTERY ON A LEO","603958","Black","Female","22"
"220004956","2020-04-02T00:00:00.000","Thursday","784-011","SIMPLE ASSAULT","603958","Black","Female","22"
"220004956","2020-04-02T00:00:00.000","Thursday","843-01","RESIST OFFICER WITH VIOLENCE","603958","Black","Female","22"
"220004958","2020-04-02T00:00:00.000","Thursday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","6628","White","Female","48"
"220004964","2020-04-02T00:00:00.000","Thursday","812-014(1)     |1","THEFT PETIT","663671","White","Male","31"
"219007043","2019-07-13T00:00:00.000","Saturday","810-02/3","BURGLARY TO AUTO UNARMED","44850","Black","Male","46"
"219011317","2019-07-11T00:00:00.000","Thursday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","236672","Black","Male","24"
"219011340","2019-07-11T00:00:00.000","Thursday","812-014(1)     |2","PETIT THEFT (RETAIL)","129383","Black","Female","43"
"519000230","2019-07-11T00:00:00.000","Thursday","893-135     |6","TRAFFICKING IN MDMA","695070","Black","Male","31"
"519000230","2019-07-11T00:00:00.000","Thursday","893-13/1(A)2","SALE/POSS W/INTENT SELL/MANUF/DELIVER CONTROLLED SUBSTANCE","695070","Black","Male","31"
"519000230","2019-07-11T00:00:00.000","Thursday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","695070","Black","Male","31"
"519000230","2019-07-11T00:00:00.000","Thursday","790-23","POSSESS FIREARM/CONCEALED WEAPON BY CONVICTED FELON","695070","Black","Male","31"
"219011377","2019-07-12T00:00:00.000","Friday","316-193","DRIVING UNDER THE INFLUENCE","642028","White","Male","18"
"219011377","2019-07-12T00:00:00.000","Friday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","642028","White","Male","18"
"219011377","2019-07-12T00:00:00.000","Friday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","642028","White","Male","18"
"219011398","2019-07-12T00:00:00.000","Friday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","462588","White","Female","29"
"219011429","2019-07-12T00:00:00.000","Friday","810-09(2)(B)","TRESPASS AFTER WARNING","695131","White","Female","37"
"219011445","2019-07-13T00:00:00.000","Saturday","316-193/1A","DRIVE UNDER INFLUENCE ALCOHOL OR DRUGS","86275","Black","Male","30"
"219011443","2019-07-13T00:00:00.000","Saturday","784-03     |1","SIMPLE BATTERY","646176","White","Male","29"
"219011443","2019-07-13T00:00:00.000","Saturday","810-02/2A","ASSAULT/BATTERY DURING BURGLARY","646176","White","Male","29"
"219011447","2019-07-13T00:00:00.000","Saturday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","25478","Black","Female","33"
"219011451","2019-07-13T00:00:00.000","Saturday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","39423","White","Male","37"
"129011450","2019-07-13T00:00:00.000","Saturday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","497776","Black","Female","37"
"129011450","2019-07-13T00:00:00.000","Saturday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","497776","Black","Female","37"
"219011437","2019-07-13T00:00:00.000","Saturday","784-041","FELONY BATTERY","660911","White","Male","19"
"219011471","2019-07-13T00:00:00.000","Saturday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","695291","Black","Male","50"
"219011471","2019-07-13T00:00:00.000","Saturday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","695291","Black","Male","50"
"219011471","2019-07-13T00:00:00.000","Saturday","812-015","RESISTING MERCHANT DETAINMENT","695291","Black","Male","50"
"219011471","2019-07-13T00:00:00.000","Saturday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","695301","Black","Male","40"
"219011502","2019-07-14T00:00:00.000","Sunday","790-01/2","CONCEALED FIREARM","176600","Black","Male","31"
"219011449","2019-07-13T00:00:00.000","Saturday","784-03  |DATE","SIMPLE BATTERY (DATING VIOLENCE)","695302","White","Male","37"
"219011449","2019-07-13T00:00:00.000","Saturday","914-22/1E","HINDER, DELAY, PREVENT COMMUNICATION TO LAW ENFORCEMENT","695302","White","Male","37"
"219011449","2019-07-13T00:00:00.000","Saturday","787-02  |DATE","FALSE IMPRISONMENT (DATING VIOLENCE)","695302","White","Male","37"
"219011506","2019-07-14T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","148553","Black","Male","30"
"219011507","2019-07-14T00:00:00.000","Sunday","784-03     |1","SIMPLE BATTERY","676817","Black","Female","19"
"219011519","2019-07-14T00:00:00.000","Sunday","790-23/1B","POSSESSION OF FIREARM/WEAPON BY DELINQUENT UNDER 24 YRS AGE","253397","Black","Male","18"
"219011519","2019-07-14T00:00:00.000","Sunday","790-10","IMPROPER EXHIBIT FIREARM/DANGEROUS WEAPON","253397","Black","Male","18"
"219011519","2019-07-14T00:00:00.000","Sunday","893-13/1(A)1","SALE/POSS W/INTENT SELL/MANUF/DELIVER A CONTROLLED SUBSTANCE","253397","Black","Male","18"
"219011543","2019-07-15T00:00:00.000","Monday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","695369","White","Male","31"
"219011543","2019-07-15T00:00:00.000","Monday","812-014(1)     |1","THEFT PETIT","695369","White","Male","31"
"219011345","2019-07-11T00:00:00.000","Thursday","777-04","CONSPIRACY TO COMMIT ARMED ROBBERY","501000","White","Female","24"
"219010954","2019-07-11T00:00:00.000","Thursday","790-23/1A","POSSESSION OF FIREARM/WEAPON BY STATE CONVICTED FELON","336099","White","Male","21"
"219011558","2019-07-15T00:00:00.000","Monday","812-014/3(C)","THEFT- PETIT 3RD SUBSEQUENT OFFENSE","640201","White","Male","22"
"219011262","2019-07-15T00:00:00.000","Monday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","42845","Black","Male","39"
"219011262","2019-07-15T00:00:00.000","Monday","817-61","FRAUDULENT USE OF CREDIT CARD","42845","Black","Male","39"
"219011593","2019-07-15T00:00:00.000","Monday","784-03     |1","SIMPLE BATTERY","294092","White","Female","59"
"219011623","2019-07-16T00:00:00.000","Tuesday","794-011","SEXUAL BATTERY","166966","Black","Male","22"
"219011605","2019-07-15T00:00:00.000","Monday","810-02/4B","BURGLARY TO UNOCCUPIED CONVEYANCE (UNARMED)","695264","White","Male","32"
"219011611","2019-07-15T00:00:00.000","Monday","CC17-4(A)7","CITY ORDINANCE VIOL / DISORDERLY CONDUCT/ FIGHTING WORDS","638096","Black","Female","19"
"219011917","2019-07-21T00:00:00.000","Sunday","784-03     DOM","SIMPLE BATTERY (DOMESTIC)","209958","Black","Female","25"
"219007043","2019-07-13T00:00:00.000","Saturday","812-014(1)     |1","THEFT PETIT","44850","Black","Male","46"
"219007043","2019-07-13T00:00:00.000","Saturday","893-13/6A","POSSESSION OF A CONTROLLED SUBSTANCE","44850","Black","Male","46"
"219007043","2019-07-13T00:00:00.000","Saturday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","44850","Black","Male","46"
"219011623","2019-07-16T00:00:00.000","Tuesday","810-02/2A","ASSAULT/BATTERY DURING BURGLARY","166966","Black","Male","22"
"219011623","2019-07-16T00:00:00.000","Tuesday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","794-011","SEXUAL BATTERY","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","817-568/2","CRIMINAL USE OF PERSON ID INFO - FRAUD","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","787-02/2","FALSE IMPRISONMENT","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","812-13/2C","ROBBERY-UNARMED","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","810-02/2A","ASSAULT/BATTERY DURING BURGLARY","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","812-014(1)     |1","THEFT PETIT","166966","Black","Male","22"
"219011626","2019-07-16T00:00:00.000","Tuesday","810-02/3A","BURGLARY OF OCCUPIED DWELLING","166966","Black","Male","22"
"219011698","2019-07-17T00:00:00.000","Wednesday","812-014/2C1","THEFT GRAND - VALUE 300 TO 4,999","693274","White","Male","43"
"219011696","2019-07-17T00:00:00.000","Wednesday","784-021","AGGRAVATED ASSAULT","682175","Black","Male","56"
"219011685","2019-07-17T00:00:00.000","Wednesday","784.041","DOMESTIC BATTERY BY STRANGULATION","690082","White","Male","32"
"219012020","2019-07-22T00:00:00.000","Monday","893-147/1","POSSESS/USE DRUG PARAPHERNALIA","635035","White","Male","23"
"219011729","2019-07-17T00:00:00.000","Wednesday","827-03(2)(D)","CHILD NEGLECT","315259","White","Male","36"
"219011724","2019-07-17T00:00:00.000","Wednesday","784-045","AGGRAVATED BATTERY","634631","White","Male","35"
"219011724","2019-07-17T00:00:00.000","Wednesday","901-36(1)","GIVING FALSE NAME OR FALSE ID TO LEO","634631","White","Male","35"
"219011740","2019-07-18T00:00:00.000","Thursday","877-03","BREACH OF PEACE/DISORDERLY CONDUCT/FIGHTING/BRAWLING","205387","Black","Male","20"
"519000242","2019-07-16T00:00:00.000","Tuesday","893-135   |1","TRAFFICKING IN COCAINE","695650","Black","Male","50"
"519000242","2019-07-16T00:00:00.000","Tuesday","893-1351","LEASE/RENT STRUCTURE/CONVEYANCE FOR DRUG TRAFFICKING","695650","Black","Male","50"
"519000242","2019-07-16T00:00:00.000","Tuesday","893-13/6(B)","POSSESSION OF LESS THAN 20G OF CANNABIS","695650","Black","Male","50"
"219011781","2019-07-18T00:00:00.000","Thursday","784-021","AGGRAVATED ASSAULT","333825","Black","Male","26"
"219011778","2019-07-18T00:00:00.000","Thursday","790-23","POSSESS FIREARM/CONCEALED WEAPON BY CONVICTED FELON","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","784-021","AGGRAVATED ASSAULT","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","316-1935","FLEE/ATTEMPT TO ELUDE A POLICE OFFICER","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","914-22/1E","HINDER, DELAY, PREVENT COMMUNICATION TO LAW ENFORCEMENT","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","812-014(1)     |1","THEFT PETIT","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","843-02","RESIST/OBSTRUCT/OPPOSE OF OFFICER WITHOUT VIOLENCE","102325","Black","Male","30"
"219011778","2019-07-18T00:00:00.000","Thursday","784-03     |1","SIMPLE BATTERY","102325","Black","Male","30"
