"business_type","id","name","start_date","physical_address","mailing_address","mailing_city","business_phone","email","owner"
"CONSULTANT","17413","MINNO, MARIA","1994-10-19T00:00:00.000","600 NW 35TH TER","600 NW 35TH TER","GAINESVILLE","352-375-3028","MARCCMINNO@GMAIL.COM","ECO-COGNIZANT, INC"
"CONSULTANT","43335","KW CONSULTING & DESIGN, LLC","2017-08-08T00:00:00.000","111 SW 3RD ST","562B NE 2ND AVE","GAINESVILLE","561-635-7677","katiewhite8@outlook.com","KW CONSULTING & DESIGN, LLC"
"CONSULTANT","44624","ABOVE & BEYOND FINANCIAL SOLUTIONS LLC","2020-12-31T00:00:00.000","1020 NW 23RD AVE, STE E","1020 NW 23RD AVE, STE E","GAINESVILLE","352-554-4165","ABOVEBEYOND352@GMAIL.COM","ABOVE & BEYOND  FINANCIAL SOLUTIONS LLC"
"CONSULTANT","44381","BUTLER, AVIS W.","2019-01-01T00:00:00.000","20 SW 6TH ST, #111","20 SW 6TH ST, #111","GAINESVILLE","803-707-6017","AVISBUTLER@AOL.COM","AVIS  BUTLER"
"REAL ESTATE BROKER","35364","ALLENDER, MARK","2008-03-17T00:00:00.000","218 NW 25TH ST","PO BOX 357388","GAINESVILLE","352-275-7173","MARKALLENDER1@GMAIL.COM","EQUITY PROPERTY INVESTMENTS LLC"
"BUSINESS BROKER","25632","COLUMBIA TIMBER COMPANY INC.","1999-11-01T00:00:00.000","4424 NW 13TH ST, SUITE C2","4424 NW 13TH ST, SUITE C-2","GAINESVILLE","352-375-1473","CHRISTY@COLUMBIATIMBER.COM","COLUMBIA  TIMBER COMPANY INC."
"REAL ESTATE BROKER","43368","CARL TURLINGTON REAL ESTATE, INC","2017-01-01T00:00:00.000","2615 NW 6TH ST","2615 NW 6TH ST","GAINESVILLE","352-372-9525","ALICIA@TURLINGTONREALESTATE.COM","CARL  TURLINGTON REAL ESTATE, INC"
"CONSULTANT","27194","SIEBEIN ASSOCIATES, INC.","1994-03-01T00:00:00.000","625 NW 60TH ST, STE. C","625 NW 60TH ST, STE. C","GAINESVILLE","352-331-5111","rsiebein@siebeinacoustic.com","SIEBEIN ASSOCIATES, INC."
"REAL ESTATE BROKER","15988","KARAHALIOS, EFSTATHIOS P.","1995-09-18T00:00:00.000","3008 NW 13TH ST, STE G","3008 NW 13TH ST, STE G","GAINESVILLE","352-375-3330","LISAATNAUTILUS@MSN.COM","NAUTILUS REALTY, INC."
"CONSULTANT","44866","FOGHORN CONSULTING, INC.","2021-09-13T00:00:00.000","308A W UNIVERSITY AVE","308A W UNIVERSITY AVE","GAINESVILLE","415-823-4283","DEREK@FOGHORNCONSULTING.COM","FOGHORN CONSULTING, INC."
"REAL ESTATE BROKER","20174","SPIEGEL, NANCY V.","1987-11-01T00:00:00.000","1906 NW 24TH ST","1906 NW 24TH ST","GAINESVILLE","352-373-1212",,"NANCY  SPIEGEL"
"REAL ESTATE BROKER","44571","LEIGHTMAN, ERIC","2020-12-02T00:00:00.000","1107 SW 2ND AVE","1107 SW 2ND AVE","GAINESVILLE","352-219-2879","ERIC.LEIGHTMAN@GMAIL.COM","UNIVERSITY  REALTY LLC"
"CONSULTANT","45003","CARTER MICHELE CONSULTING LLC","2021-11-05T00:00:00.000","2441 NW 43RD ST, #5B","2441 NW 43RD ST, #5B","GAINESVILLE","352-283-1806","MICHELE@CARTERMICHELECONSULTING.COM","CARTER MICHELE  CONSULTING LLC"
"BUSINESS BROKER","44230","HYDEN, LAUREN","2020-01-01T00:00:00.000","2120 NW 7TH ST","2120 NW 7TH ST","GAINESVILLE","352-214-6674","LAUR.HYDEN@GMAIL.COM","LAUREN HYDEN WELLNESS LLC"
"CONSULTANT","44373","GRAHAM, WARREN","2020-06-23T00:00:00.000","1945 NW 21ST ST","1945 NW 21ST ST","GAINESVILLE","904-440-3113","WARRENGRAHAMENT@GMAIL.COM","WARREN  GRAHAM ENTERPRISES"
"REAL ESTATE BROKER","28851","SHEALY, TODD A.","2002-05-01T00:00:00.000","4631 NW 53RD AVE, SUITE 105","4631 NW 53RD AVE, SUITE 105","GAINESVILLE","352-373-3123","TODDSHEALY@GMAIL.COM","FOCUS REAL ESTATE GROUP, INC."
"ELECTRONICS-COMPUTER PROGRAMMERS","45195","VIRTUAL REVIEW ASSIST, INC","2022-03-15T00:00:00.000","747 SW 2ND AVE","412 MADISON ST, STE 811","TAMPA","813-376-3088","ROB@VIRTUALREVIEWASSIST.COM","VIRTUAL REVIEW ASSIST, INC"
"REAL ESTATE BROKER","36111","MERRILL, THOMAS L","1996-09-09T00:00:00.000","825 NW 13TH ST","825 NW 13TH ST","GAINESVILLE","352-339-3329","TMERRILL21@GMAIL.COM","THOMAS  MERRILL"
"REAL ESTATE BROKER","40523","COOPER, GRANT","2013-09-30T00:00:00.000","2000 NW 27TH TER","2000 NW 27TH TER","GAINESVILLE","352-214-9270","GRANTCOOPERREALESTATE@GMAIL.COM","GRANT  COOPER"
"CONSULTANT","35883","WARD, REXENE BRAY","2008-10-23T00:00:00.000","503 NW 21ST LN, APT 10","503 NW 21ST LN, APT 10","GAINESVILLE","352-371-8024",,"REXENE  WARD"
"ELECTRONICS-COMPUTER PROGRAMMERS","39823","LUCRAVALDE INC","2012-09-06T00:00:00.000","2153 SE HAWTHORNE RD","PO BOX 13542","GAINESVILLE",,"JPATE@LUCRAVALDE.COM","LUCRAVALDE INC"
"CONSULTANT","45275","DELIVERY DEVELOPERS LLC, THE","2022-07-13T00:00:00.000","204 W UNIVERSITY AVE, SUITE 10","204 W UNIVERSITY AVE, SUITE 10","GAINESVILLE","352-262-9920","TOMCZIPZ@GMAIL.COM","DELIVERY DEVELOPERS LLC, THE"
"BUSINESS BROKER","44643","EXPRESS MANAGEMENT HOLDING FL, LLC","2021-02-01T00:00:00.000","2231 NW 13TH ST","158 TILES LN","EAST BRUNSWICK","732-683-1898","finance@expmgnt.com","EXPRESS  MANAGEMENT HOLDINGS FL, LLC"
"CONSULTANT","44358","PALNER GROUP, INC., THE","2020-06-01T00:00:00.000","6510 NW 16TH ST","6510 NW 16TH ST","GAINESVILLE","212-937-7844","helpme@palner.com","POSNER  GROUP, INC. THE"
"CONSULTANT","41421","LOCALWILD INC","2015-02-09T00:00:00.000","1236 NW 14TH AVE, UNIT A","1525 NE 14TH ST","GAINESSVILLE","888-521-9803","legal@localwild.org","LOCALWILD, INC"
"CONSULTANT","15052","HARVEY, GREGORY","1994-06-21T00:00:00.000","1254 NW 5TH AVE","PO BOX 12055","GAINESVILLE","352-258-8976","MRWONDERRFUL@GMAIL.COM","GREGORY  HARVEY"
"REAL ESTATE BROKER","44621","BENSON, JOSHUA R.","2021-01-30T00:00:00.000","2212 NW 27TH TER","2212 NW 27TH TER","GAINESVILLE","352-318-4580","JRBENSON90@GMAIL.COM","JOSHUA R.  BENSON, P.A."
"REAL ESTATE BROKER","41499","PEPINE, ELIZABETH","2015-03-23T00:00:00.000","4041 NW 37TH PL, STE B","4041 NW 37TH PL, STE B","GAINESVILLE","352-226-8474","BETSY@BETSYPEPINE.COM","PEPINE REALTY LLC"
"CONSULTANT","43180","AUSLANDER CONSULTING GROUP, LLC","2017-01-01T00:00:00.000","2601 NW 23RD BLVD, STE 10","2601 NW 23RD BLVD, STE 10","GAINESVILLE","352-792-6577","AIBRAHI8@FAU.EDU","AUSLANDER  CONSUTLTING GROUP, LLC"
"REAL ESTATE BROKER-BRANCH OFFICE","28431","EMMER DEVELOPMENT CORP.","2002-10-01T00:00:00.000","2801 SW ARCHER RD","2801 SW ARCHER RD","GAINESVILLE","352-376-2444","AP@EMMERGROUP.COM","EMMER DEVELOPMENT CORP"
"REAL ESTATE BROKER","13490","EMERSON, DON, JR. (R/E)","1995-09-20T00:00:00.000","110 NW 2ND AVE","110 NW 2ND AVE","GAINESVILLE","352-372-5645","mail@emersonappraisal.com","DON  EMERSON, JR."
"CONSULTANT","44209","TOWLER, WILLIAM D","2019-12-17T00:00:00.000","8481 NW 39TH CIR","8481 NW 39TH CIR","GAINESVILLE","239-989-8140","JODI@TITLECLERKSERVICES.COM","TITLE CLERK SERVICES INC"
"ELECTRONICS-COMPUTER PROGRAMMERS","27146","GOTHIC SOFTWARE, INC.","2001-06-19T00:00:00.000","4055 NW 43RD ST, SUITE 25","PO BOX 357523","GAINESVILLE","352-373-9388","paul@gothicsoftware.com","PAUL J.  SMITH"
"REAL ESTATE BROKER","37145","WILD, ROBERT ERIC","2008-07-08T00:00:00.000","1320 NW 3RD AVE, #206","1320 NW 3RD AVE, #206","GAINESVILLE","352-375-8256","ERICWILD29@HOTMAIL.COM","ALLIGATOR REALTY, INC"
"ELECTRONICS-COMPUTER PROGRAMMERS","25539","TRI-SECTOR, INC","1989-09-01T00:00:00.000","500 NW 16TH AVE, SUITE 3","500 NW 16TH AVE, SUITE 3","GAINESVILLE","352-373-7878","jwogdn@yahoo.com","TRI-SECTOR, INC"
"CONSULTANT","40766","ITC DEFENSE CORP.","2014-02-03T00:00:00.000","3601 SW 2ND AVE, STE T","2461 S CLARK ST, STE 940","ARLINGTON","703-842-4852","NOELLE.SHEMA@ITCDEFENSE.COM","ITC DEFENSE CORP"
"CONSULTANT","33314","LAURILA, KAYE","2006-01-25T00:00:00.000","1109 NW 11TH AVE","1109 NW 11TH AVE","GAINESVILLE","352-328-0407","KCLAURILA@KCLAURILA.COM","KCLAURILA.COM INC"
"CONSULTANT","43445","ROZANSKY, JACOB M","2018-07-01T00:00:00.000","734 NE 3RD AVE, APT 1","734 NE 3RD AVE, APT 1","GAINESVILLE","772-631-9411","rozanskyrenders@gmail.com","ROZANSKY 3D MODELS  & RENDERING LLC"
"CONSULTANT","37179","BEHAVIORAL LEARNING SYSTEMS, INC","2009-04-01T00:00:00.000","1408 NW 6TH ST","1408 NW 6TH ST","GAINESVILLE","352-373-4411","blsoffice@behaviorlearn.com","BEHAVIORAL  LEARNING SYSTEMS, INC"
"CONSULTANT","44606","WILLIAMS, ANGELA","2020-12-18T00:00:00.000","4119 NE 1ST TER","4119 NE 1ST TER","GAINESVILLE","352-328-7313","ASKEWANGEL7@GMAIL.COM","ANGEL  HORIZON CONSULTANTS, LLC"
"REAL ESTATE BROKER","43874","HOGTOWN PROPERTIES LLC","2017-03-01T00:00:00.000","1221 NW 16TH AVE","1221 NW 16TH AVE","GAINESVILLE","352-376-8080","HOGTOWNPROPERTIES@GMAIL.COM","HOGTOWN PROPERTIES LLC"
"REAL ESTATE BROKER","27873","THOMAS, GARY","2002-02-18T00:00:00.000","4011 NW 43RD ST, STE. C","4011 NW 43RD ST, STE. C","GAINESVILLE","352-375-1002","GARYLTHOMAS@REMAX.NET","GARY  THOMAS"
"BUSINESS BROKER","36322","ALL YOU CAN SLEEP OF FLORIDA, INC","2009-06-01T00:00:00.000","4390 SW 20TH AVE","4390 SW 20TH AVE","GAINESVILLE","352-376-0953","joelzee560@hotmail.com","ALL YOU CAN SLEEP OF FLORIDA, INC"
"REAL ESTATE BROKER","17113","MCGURN, KENNETH R.","1981-11-24T00:00:00.000","101 SE 2ND PL, SUITE 117","101 SE 2ND PL, SUITE 117","GAINESVILLE","352-372-6172","LINDA@MCGURN.COM","KENNETH  MCGURN"
