"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Black Affairs, Commission on",Regular Meeting,,12/14/2018 12:00:00 PM,12/14/2018 12:45:00 PM,"Willamette University, College of Law, 245 Winter Street SE, ZIP 97301", Salem,OR,,No,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OAC/Pages/Joint-forums-of-the-Oregon-Advocacy-Commissions.aspx,,,
"Black Affairs, Commission on",Regular meeting,,04/13/2019 09:30:00 AM,04/13/2019 11:30:00 AM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,02/23/2019 09:30:00 AM,02/23/2019 11:30:00 AM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., ZIP 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,10/12/2019 09:30:00 AM,10/12/2019 11:30:00 AM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,06/08/2019 09:30:00 AM,06/08/2019 11:30:00 AM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,08/17/2019 09:30:00 AM,08/17/2019 11:30:00 AM,"Oregon State Bar, Sandy Room, 16037 SW Upper Boones Ferry Rd., OR 97224", Tigard,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,503-302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,Regular Meeting,01/21/2012 09:00:00 AM,01/21/2012 11:00:00 AM,"Portland Community College, Cascade Campus, Technology Education Building, Room 222, 705 N. Killingsworth St., 97217", Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,Nancy Kramer,503-302-9725,nancy.kramer@state.or.us,,,,,,nancy.kramer@state.or.us,,"Portland Community College Cascade Campus Technology Education Building Room 222 705 N. Killingsworth St. Portland, OR 97217
(45.511789999609, -122.675629999625)",,36,18,2410
"Black Affairs, Commission on",Regular Meeting,,04/11/2020 09:30:00 AM,04/11/2020 11:30:00 AM,Conference call (due to COVID-19),Portland,OR,This meeting will be conducted by conference call (due to COVID-19).,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,(503) 302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,12/12/2020 09:30:00 AM,12/12/2020 11:30:00 AM,Zoom:  https://us02web.zoom.us/j/81207948675?pwd=NmhXR1kwVVhPZ2NpcGt5Y2NUWlp0UT09,Portland,OR,"Nancy Kramer is inviting you to a scheduled Zoom meeting.

Topic: OCBA Regular Meeting 12/12/20
Time: Dec 12, 2020 09:30 AM Pacific Time (US and Canada)

Join Zoom Meeting
https://us02web.zoom.us/j/81207948675?pwd=NmhXR1kwVVhPZ2NpcGt5Y2NUWlp0UT09

Meeting ID: 812 0794 8675
Passcode: 54CPUL
One tap mobile
+12532158782,,81207948675#,,,,,,0#,,702581# US (Tacoma)
+13462487799,,81207948675#,,,,,,0#,,702581# US (Houston)

Dial by your location
        +1 253 215 8782 US (Tacoma)
        +1 346 248 7799 US (Houston)
        +1 669 900 6833 US (San Jose)
        +1 301 715 8592 US (Washington D.C)
        +1 312 626 6799 US (Chicago)
        +1 646 558 8656 US (New York)
Meeting ID: 812 0794 8675
Passcode: 702581
Find your local number: https://us02web.zoom.us/u/kQiXDI3hX

",Yes,Nancy Kramer,(503) 302-9725,nancy.kramer@oregon.gov,,,,Nancy Kramer,(503) 302-9725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/OCBA/Pages/meetings.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,12/04/2021 09:30:00 AM,12/04/2021 11:30:00 AM,"Zoom, link to register: https://us06web.zoom.us/webinar/register/WN_uewb-FDsRxmLcnCE0aE-dQ", Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,10/02/2021 09:30:00 AM,10/02/2021 11:30:00 AM,Zoom: https://us02web.zoom.us/j/87661396711?pwd=R3RCbTNUODlvbkdrSStFMVd5WmYrQT09, Portland,OR,,Yes,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,04/10/2021 09:30:00 AM,04/10/2021 11:30:00 AM,Zoom, Portland,OR,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,02/13/2021 09:30:00 AM,02/13/2021 11:45:00 AM,Zoom: https://us02web.zoom.us/j/89875677193?pwd=KzJ4UWlyUjRMa3d5ZXNkV0R4TkVjdz09, Portland,OR,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,04/10/2021 09:30:00 AM,04/10/2021 11:30:00 AM,Zoom: https://us02web.zoom.us/j/88965718528?pwd=eHJvTVdueWVGem50TktHVGRvcEh6Zz09, Portland,OR,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,08/07/2021 09:30:00 AM,08/07/2021 11:30:00 AM,Zoom: https://us02web.zoom.us/j/84730013609?pwd=bmlLQ1E5citsc2pybXFKZUVIbWs2dz09, Portland,OR,,Y,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,06/05/2021 09:30:00 AM,06/05/2021 11:30:00 AM,Zoom: https://us02web.zoom.us/j/87561770437?pwd=L3JwanhxRXVJK3AwMjl0cEdlRDdmQT09, Portland,OR,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,Nancy Kramer,5033029725,nancy.kramer@oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
"Black Affairs, Commission on",Regular Meeting,,02/05/2022 09:30:00 AM,02/05/2022 11:30:00 AM,Zoom: https://us06web.zoom.us/webinar/register/WN_2TuZxBCTQH-3gV6y9qpH_g,Portland,OR,,Yes,Nancy Kramer,503-302-9725,nancy.kramer@oac.oregon.gov,,,,nancy.kramer@oac.oregon.gov,503-302-9725,nancy.kramer@oac.oregon.gov,,,,,,,,,https://www.oregon.gov/oac/ocba/Pages/meetings-OCBAaspx.aspx,,,
