"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,2010 House Districts,2010 Senate Districts,Counties
"Health Authority, Oregon",Public Health Advisory Board Accountability Metrics Subcommittee,,01/26/2017 10:00:00 AM,01/26/2017 11:00:00 AM,By webinar,n/a,OR,"What: A public meeting of the Accountability Metrics Subcommittee of the Public Health Advisory Board

Agenda: Approve December meeting minutes; review and provide feedback on draft proposal for developing accountability metrics; plan for subcommittee meetings in 2017

When: Thursday, January 26, 10-11 a.m. A 10-minute public comment period is scheduled at 10:50 a.m.; comments may be limited to three minutes.

Where: By webinar at https://attendee.gotowebinar.com/register/5839128403240375555; interested persons also may join by conference call line at 888-251-2909, access code 8975738#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Accountability Metrics Subcommittee develops recommendations about public health quality measures for the board's consideration.

Program contact: Sara Beaudrault, 971-673-0432, sara.beaudrault@state.or.us

# # #

",Yes,Sara Beaudrault,971-673-0432,sara.beaudrault@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/5839128403240375555,888-251-2909,8975738#,http://public.health.oregon.gov/About/Documents/phab/Jan26PHABAccountabilityAGENDA.pdf,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",HCI Legislative and Policy Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",09/06/2017 03:00:00 PM,09/06/2017 04:30:00 PM,"OEI Conference Room, Lincoln Building, 421 SW Oak Street, Suite 750 Portland OR. 97204", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,,1-888-251-2909,301558,,,,,,,,
"Health Authority, Oregon",Public Health Advisory Board Accountability Metrics Subcommittee,make recommendation for dental visits metric; approve local public health process measures,09/26/2017 01:00:00 PM,09/26/2017 02:30:00 PM,By webinar,n/a,OR,"What: A public meeting of the Accountability Metrics Subcommittee of the Public Health Advisory Board

Agenda: Approve August meeting minutes; make recommendation for dental visits metric; approve local public health process measures.

When: Tuesday, Sept. 26, 1-2:30 p.m. A public comment period will be held at the end of the meeting.

Where: By webinar at https://attendee.gotowebinar.com/register/5150607625475124481. Conference call line: 877-873-8017, access code 767068#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Accountability Metrics Subcommittee develops recommendations about public health quality measures for consideration by the board.

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats
If you need help or have questions, please contact: Sara Beaudrault at 971-645-5766, 711 TTY, or sara.beaudrault@state.or.us at least 48 hours before the meeting.

",Yes,Sara Beaudrault,971-675-5766,sara.beaudrault@state.or.us,,,,Sara Beaudrault,971-645-5766,sara.beaudrault@state.or.us,true,https://attendee.gotowebinar.com/register/5150607625475124481,877-873-8017,767068#,http://www.oregon.gov/oha/PH/ABOUT/Documents/phab/Sep-26-Accountability-Agenda.pdf,,,,http://www.oregon.gov/oha/ph/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",Oregon Health Policy Board,,03/07/2017 08:30:00 AM,03/07/2017 12:00:00 PM,"OHSU Center for Health & Healing, 3033 SW Bond Ave., third floor, Room 4", Portland,OR,"What: The monthly meeting of the Oregon Health Policy Board

When: Tuesday, March 7, 8:30 a.m. to noon

Where: OHSU Center for Health & Healing, 3303 SW Bond Ave., third floor, room 4. The meeting will also be available via live web-stream. A link to the live-stream and a recording of the meeting will be posted on the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx. Members of the public can also call in to listen at 1-888-808-6929, participant code 915042#.

Agenda: Welcome; public testimony; director’s report; 2017 legislative session update; OHPB protocols agreement; OHPB committees work planning

For more information on the meeting, visit the board’s meeting page at http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx.

The meeting site is accessible to people with disabilities. To request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations, call the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #
",,Jeff Scroggin,541-999-6983,jeffrey.scroggin@state.or.us,,,,,,,true,https://echo360ess.ohsu.edu:8443/ess/portal/section/b797fe67-ce31-4277-b211-8612761c05ce,1-888-808-6929,915042#,,,,,http://www.oregon.gov/oha/OHPB/Pages/2017-OHPB-Meetings.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Administration of Vitamin K to newborns,,12/05/2017 01:00:00 PM,12/05/2017 01:00:00 PM,"Portland State Office Building, 800 NE Oregon St. Room 1E", Portland,OR,To take public comment on proposed amendments to OAR 333-021-0800 relating to the administration of Vitamin K to newborns (HB 2644),Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/ph/HealthyPeopleFamilies/Babies/Pages/index.aspx,,,
"Health Authority, Oregon",Oregon Area Trauma Advisory Board Region 7 ,,01/10/2018 06:00:00 PM,01/10/2018 09:00:00 PM,"St. Charles Medical Center, 2500 NE Neff Road, Conference Room A-B", Bend,OR,"What: A public meeting of the Oregon Area Trauma Advisory Board (ATAB), Region 7

Agenda includes: Review of trauma data, discussion of Oregon Stop the Bleed program

When: Wednesday, Jan. 10, 6-9 p.m.

Where: St. Charles Medical Center, 2500 NE Neff Road, Conference Room A-B, Bend.

Who: The ATAB is established under ORS 431 for achieving continuous improvement in the quality of trauma care in Oregon. The committee is made of 17 members appointed by the director of the Oregon Health Authority.

Contact: Stella Rausch-Scott, committee coordinator, OHA Public Health Division, at 971-673-1322.

# # #
",,Stella Rausch-Scott,"at 971-673-1322,",stella.m.rausch-scott@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Health Information Technology Oversight Council,"The Health Information Technology Oversight Council (HITOC) is tasked with setting goals and developing a strategic health information technology (HIT) plan for the state, as well as monitoring progress in achieving those goals and providing oversight for the implementation of the plan.",06/01/2017 12:30:00 PM,06/01/2017 03:45:00 PM,"421 SW Oak St. Suite 775, Transformation Center Training Room", Portland,OR,,,Sean Carey,,Sean.M.Carey@state.or.us,,,,,,,true,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,
"Health Authority, Oregon",Conference of Local Health Officials,,09/21/2017 10:30:00 AM,09/21/2017 11:30:00 AM,"Best Western Plus Hood River Inn, 1108 E Marina Drive", Hood River,OR,"What: The monthly public conference meeting of the Conference of Local Health Officials

Agenda: Reproductive health program changes; public health modernization process measures; State Health Assessment community engagement; proposed TPEP budget changes; CLHO committee structure planning; fiscal 2017 expenditure reporting; and OHA and local public health updates

When: Thursday, Sept. 21, 10:30-11:30 a.m. The meeting is open to the public. No conference call option is available for the public.

Where: Best Western Plus Hood River Inn, 1108 E Marina Drive, Hood River

The Conference of Local Health Officials provides recommendations to the Oregon Health Authority on the foundational capabilities and programs and any other public health program or activity under ORS 431.147. (ORS 431.340)

Program contact: Danna Drum, 971-673-1223, danna.k.drum@state.or.us

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•	Sign language and spoken language interpreters
•	Written materials in other languages
•	Braille
•	Large print
•	Audio and other formats

If you need help or have questions, please contact Danna Drum at 971-673-1223, 711 TTY or danna.k.drum@state.or.us at least 48 hours before the meeting.

",,Danna Drum,971-673-1223,danna.k.drum@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Public Health Advisory Board  Incentives and Funding Subcommittee,,06/13/2017 01:00:00 PM,06/13/2017 02:00:00 PM,By webinar,n/a,OR,"What: A public meeting of the Incentives and Funding Subcommittee of the Public Health Advisory Board

Agenda: Debrief May board meeting's funding formula discussion; initial planning discussion about selection criteria for modernization pilots; prepare for July subcommittee meeting

When: Tuesday, June 13, 1-2 p.m. A five-minute public comment period is scheduled at 1:50 p.m.; comments are limited to two minutes.

Where: By webinar. The public also may join by conference call at 877-873-8017, access code 767068#.

Background: Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Incentives and Funding Subcommittee develops recommendations for the board's consideration.

Program contact: Sara Beaudrault, 971-673-0432; sara.beaudrault@state.or.us

# # #

",Yes,Sara Beaudrault,971-673-0432,sara.beaudrault@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/1017967828287751171,877-873-8017,767068#,http://public.health.oregon.gov/About/Documents/phab/Jun-13-17-IncentivesAgenda.pdf,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",State Trauma Advisory Board (STAB),,10/13/2017 01:00:00 PM,10/13/2017 04:30:00 PM,"Portland State Office Building, 800 NE Oregon Street, Room 1-B", Portland,OR,,,Stella Rausch-Scott,,stella.m.rausch-scott@state.or.us,,,,,,,true,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EMSTraumaSystems/TraumaSystems/Pages/stab.aspx,,,
"Health Authority, Oregon",Public Health Modernization Administrative Rules Advisory Committee ,,09/14/2017 01:00:00 PM,09/14/2017 03:00:00 PM,"Portland State Office Building, 800 NE Oregon St, Room 1A",Portland,OR,"What: The Oregon Health Authority is convening a Rules Advisory Committee (RAC) to inform the rules to implement HB 2310 (2017), HB 3100 (2015) and the Future of Public Health Task Force recommendations on a new framework for public health. The framework is centered on foundational capabilities and foundational programs that are essential in every community and for every person in order to protect and improve health in Oregon.

The RAC will review concepts and provide input on proposed rules related to: requirements for funding formulas; incentives and matching funds; accountability metrics; Local Public Health Authority (LPHA) and required public health services; delegation; subcontracting of public health services; and transfer of local public health authority. 

When: Thursday, September 14, 1-3 p.m. A 15-minute public comment period is at 2:45 p.m.; comments are limited to three minutes.

Where: Portland State Office Building, 800 NE Oregon St, Room 1A; Portland, OR 97232. 

Background: The Public Health Modernization Administrative Rules Advisory Committee is holding its second meeting to help inform the public health rules to modernize the public health system. An agenda and updated materials will be posted one week prior to the meeting on the Public Health Division Public Health Modernization Website.  See the following reference documents:
•             Oregon Revised Statutes, Chapter 431
•             HB 2310 Enrolled

Program contact: Kim La Croix, 971-212-1110; kimberly.w.lacroix@state.or.us

# # #

Everyone has a right to know about and use Oregon Health Authority (OHA) programs and services. OHA provides free help. Some examples of the free help OHA can provide are:
•             Sign language and spoken language interpreters
•             Written materials in other languages
•             Braille
•             Large print
•             Audio and other formats
If you need help or have questions, please contact Kim La Croix at 971-212-1110, 711 TTY at least 48 hours before the meeting.
",Yes,Kim La Croix,971-212-1110,kimberly.w.lacroix@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon",Common Credentialing Rules Advisory Committee,,10/25/2017 02:00:00 PM,10/25/2017 04:00:00 PM,"421 SW Oak St, Suite 775 - Transformation Training Room", Portland,OR,"The public comment period for the Common Credentialing Notice of Proposed Rules originally opened on August 1, 2017. The proposed rules had a disclaimer that included two items labeled as temporary or subject to change – the treatment of “health systems” and the operational date of the program. A hearing was held on Wednesday, August 16, 2017 and written comments were received through August 18, 2017. The Authority received input from several stakeholders during the public comment period asking for further discussion on the treatment of “health systems” in particular, before final regulations are adopted by the Authority. ",Yes,Zarie Haverkate,,Zarie.Haverkate@state.or.us,,,,Zarie Haverkate,,Zarie.Haverkate@state.or.us,,https://attendee.gotowebinar.com/register/6435600273184754946,1-888-808-6929,247-4583 ,http://www.oregon.gov/OHA/HPA/Pages/Rulemaking.aspx,,,,,,,
"Health Authority, Oregon",HCI Education and Training Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",02/07/2017 09:00:00 AM,02/07/2017 10:30:00 AM,"Transformation Center Training Room, SW Oak Street, Suite 777", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/585185885,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/585185885,,,
"Health Authority, Oregon",All Payer All Claims Technical Advisory Group,,09/14/2017 01:00:00 PM,09/14/2017 03:00:00 PM,"421 SW Oak St. Lincoln Building, Suite 775, Transformation Center Training Room", Portland,OR,,,Rob Cowie,971-712-6503,ROBB.COWIE@dhsoha.state.or.us,,,,Pamela Naylor,503-559-2216,pamela.naylor@state.or.us,true,https://attendee.gotowebinar.com/rt/1058233035887696644,1-888-204-5984,1277-166,http://www.oregon.gov/oha/HPA/ANALYTICS/Pages/All-Payer-All-Claims-TAG.aspx,,,,,,,
"Health Authority, Oregon",Work session(Brainstorm) to develop HCI concepts for 2019 Legislative session,This HCI community advisory group meeting is designed to brainstorm ideas and inputs for legislative concepts that would be presented to the 2019 legislature for consideration.,12/18/2017 02:30:00 PM,12/18/2017 04:00:00 PM,"Lincoln Building, OEI Conference Room, 421 SW Oak Street Suite 750, ", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,https://global.gotomeeting.com/join/377978685,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/377978685,,,
"Health Authority, Oregon",Health Information Technology Oversight Council,"The Health Information Technology Oversight Council (HITOC) is tasked with setting goals and developing a strategic health information technology (HIT) plan for the state, as well as monitoring progress in achieving those goals and providing oversight for the implementation of the plan.",04/06/2017 09:00:00 AM,04/06/2017 04:00:00 PM,"421 SW Oak St, Suite 775, Transformation Center Training Room", Portland,OR,Note: This meeting is extended HITOC meeting and will run from 9am-4:00pm. ,,Sean Carey,,Sean.M.Carey@state.or.us,,,,,,,true,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,888-808-6929,453-773,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing,"Administrative rule hearing for OAR 333-015, Indoor Clean Air Act",07/20/2017 10:00:00 AM,07/20/2017 10:00:00 AM,Jackson County Health and Human Services Building; Parkview Room #2194; 140 S. Holly St., Medford,OR,"To take public testimony regarding proposed permanent changes to OAR 333-015 regarding the Indoor Clean Air Act and the definition of ""enclosed area.""",Yes,Brittany Hall,503-449-9808,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/PREVENTIONWELLNESS/TOBACCOPREVENTION/SMOKEFREEWORKPLACELAW/Pages/thelaw.aspx#statute,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Residential demolitions,Adoption of rule relating to certification requirements to conduct residential demolitions,12/06/2017 10:00:00 AM,12/06/2017 10:00:00 AM,"Portland State Office Building, 800 NE Oregon St. Room 1E", Portland,OR,To take public comment on proposed adoption of OAR 333-068-0070 relating to certification to engage in lead-based paint activities to perform residential demolitions. (SB 871),Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,http://www.oregon.gov/oha/PH/HEALTHYENVIRONMENTS/HEALTHYNEIGHBORHOODS/LEADPOISONING/Pages/Lead-BasedPaintRegulations.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Reproductive Health,Reproductive Health Program Coverage of Pregnancy Termination Services,12/06/2017 11:45:00 AM,12/06/2017 11:45:00 AM,"Portland State Office Building, 800 NE Oregon St. Room 1C", Portland,OR,To take public comment on proposed adoption of rules in OAR 333-004 regarding the Reproductive Health Program coverage of pregnancy termination services (HB 3391),Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,www.healthoregon.org/rhea (http://www.healthoregon.org/rhea),,,
"Health Authority, Oregon",Public meeting to learn about RAND/HMA analysis of four financing models for health care in Oregon,RAND/HMA analysis,04/19/2017 09:00:00 AM,04/19/2017 11:00:00 AM,"Oregon State Library, Room 102-103",Salem,OR,"In the 2015 regular session, the Oregon Legislative Assembly passed House Bill 2828, which required the Oregon Health Authority to commission an independent study of several financing model options for health care. The RAND Corporation and Health Management Associates conducted the analyses and modeling. Representatives from both organizations will describe their report and be available to respond to questions from the public.",No,Zachary Goldman,971-673-3411,zachary.k.goldman@dhsoha.state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/3363672532958212611,1-866-434-5269,3047461,,,,,https://www.oregon.gov/oha/hpa/Pages/index.aspx,,,
"Health Authority, Oregon",Health Plan Quality Metrics Committee Meeting,"The Health Plan Quality Metrics Committee will hold its inaugural meeting in Wilsonville on Thursday, April 13.",04/13/2017 01:30:00 PM,04/13/2017 04:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 155, 29353 SW Town Center Loop E, Wilsonville", Wilsonville,OR,"April 5, 2017

Contact: Courtney Crowell 971-712-6503 (media inquiries) 
Heather Johnson 503-508-8276 (meeting information or accommodations)

Health Plan Quality Metrics Committee to meet April 13 in Wilsonville

What: The Health Plan Quality Metrics Committee will hold its inaugural meeting in Wilsonville on Thursday, April 13. Public testimony will be heard at 2:20 p.m. 

When: Thursday, April 13, 2017, 1:30 p.m. to 4:00 p.m.

Where: Clackamas Community College Wilsonville Training Center, Room 155, 29353 SW Town Center Loop E, Wilsonville.

Attendees can also join through a listen-only conference line at 1-877-336-1828, participant code 965-7836 (lines will be un-muted during public testimony). 

Agenda:

•	Welcome and consent agenda;
•	Committee charter and bylaws;
•	Public comment;
•	Quality measures background and alignment;
•	Review committee work plan;
•	Wrap-up / adjourn.

For more information, please visit the committee's website at http://www.oregon.gov/oha/analytics/Pages/Quality-Metrics-Committee.aspx.

The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.

# # #",Public testimony will be heard at 2:20 p.m.,Courtney Crowell,,COURTNEY.W.CROWELL@dhsoha.state.or.us,,,,Heather Johnson,,HEATHER.N.JOHNSON@dhsoha.state.or.us,,,,,,,,,http://www.oregon.gov/oha/analytics/Pages/Quality-Metrics-Committee.aspx,,,
"Health Authority, Oregon",HCI Legislative and Policy Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",10/04/2017 03:00:00 PM,10/04/2017 04:30:00 PM,"OEI Conference Room, Lincoln Building, 421 SW Oak Street, Suite 750 Portland OR. 97204", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,,1-888-251-2909,301558,,,,,,,,
"Health Authority, Oregon",State EMS Committee,,01/13/2017 08:30:00 AM,01/13/2017 12:00:00 PM,"Portland State Office Building, 800 NE Oregon Street, Room 1-B", Portland,OR,,,Stella Rausch-Scott,,stella.m.rausch-scott@state.or.us,,,,,,,true,,,,,,,,http://public.health.oregon.gov/ProviderPartnerResources/EMSTraumaSystems/Pages/ems-com.aspx,,,
"Health Authority, Oregon",Public Health Advisory Board,Select public health accountability measures and discuss public health modernization implementation,06/15/2017 02:30:00 PM,06/15/2017 05:15:00 PM,"Portland State Office Building, Room 1A, 800 NE Oregon St.", Portland,OR,"What: The monthly public meeting of the Public Health Advisory Board

Agenda: Select public health accountability measures and discuss public health modernization implementation

When: Thursday, June 15, 2:30-5:15 p.m. A 15-minute public comment period starts at 5 p.m.; comments are limited to three minutes. 

Where: Portland State Office Building, Room 1A, 800 NE Oregon St., Portland. A conference call line is available at 877-873-8017, access code 767068. The meeting is also available by live-stream at https://www.youtube.com/watch?v=NUkhlF3jxrM.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan.

Program contact: Cara Biddlecom, 971-673-2284 cara.m.biddlecom@state.or.us

# # #
",Yes,Cara Biddlecom,971-673-2284,cara.m.biddlecom@state.or.us,,,,,,,true,https://www.youtube.com/watch?v=NUkhlF3jxrM,877-873-8017,767068,http://public.health.oregon.gov/About/Documents/phab/Jun-15-PHAB-AGENDA.pdf,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
"Health Authority, Oregon",Oregon Council on Health Care Interpreters,This community advisory group makes recommnedations to OHA/OEI on improvements to the HCI program including the training of interpreeters,03/13/2017 10:00:00 AM,03/13/2017 12:00:00 PM,"OEI Conference Room, Suite 750, 421 SW Oak Street", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/72597895,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/72597895,,,
"Health Authority, Oregon",Healthcare Workforce Committee,Healthcare Workforce Committee,01/10/2018 09:00:00 AM,01/10/2018 12:30:00 PM,Wilsonville Training Center, Wilsonville,OR,,Yes,Marc Overbeck,503-689-5321,marc.overbeck@state.or.us,,,,,,,,,1-877-411-9748,730404,,,,,http://www.oregon.gov/oha/HPA/HP-HCW/Pages/index.aspx,,,
"Health Authority, Oregon",Canceled: HIT/HIE Community & Organizational Panel ,,04/13/2017 01:00:00 AM,04/13/2017 05:00:00 AM,"Lincoln Building, Suite 775, 421 SW Oak St", Portland,OR,,,Marta Makarushka ,,Marta.Makaruska@state.or.us,,,,,,,true,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,,,,,http://www.oregon.gov/oha/OHPR/HITOC/Pages/Meeting_Materials.aspx,,,
"Health Authority, Oregon",HCI Legislative and Policy Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies on health care interpreters in Oregon.",01/04/2017 03:00:00 PM,01/04/2017 04:30:00 PM,"OEI Conference Room, 421 SW Oak Street; Suite 750, Portland Oregon 97204", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,,https://global.gotomeeting.com/join/472609117,1-888-251-2909,301558,,,,,https://global.gotomeeting.com/join/472609117,,,
"Health Authority, Oregon",Provider Directory Advisory Group,"The Provider Directory Advisory Group is tasked with providing guidance on the Oregon Health Authority's policy and program considerations, as state moves forward to implement statewide provider directory services.",01/18/2017 10:00:00 AM,01/18/2017 12:00:00 PM,"Portland State Office Building Room 1D, 800 NE Oregon St", Portland,OR,,,Karen Hale,,Karen.Hale@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/3319728348929720578,877-873-8018,333-9892,http://www.oregon.gov/oha/OHIT/Pages/Provider-Directory-Advisory.aspx,,,,http://www.oregon.gov/oha/OHIT/Pages/Provider-Directory-Advisory.aspx,,,
"Health Authority, Oregon",Nurse Staffing Advisory Board Quarterly Meeting,,02/22/2017 01:00:00 PM,02/22/2017 05:00:00 PM,"800 NE Oregon Street, Room 918", Portland,OR,Contact Anna L Davis for conference call or accessibility information.,Yes,Anna L Davis,971-673-2950,anna.l.davis@state.or.us,,,,,,,,,,,,,,,,,,
"Health Authority, Oregon","Metrics and Scoring Committee to meet Friday, April 21, 2017",,04/21/2017 09:00:00 AM,04/21/2017 12:00:00 PM,"Clackamas Community College Wilsonville Training Center, Room 155, 29353 SW Town Center Loop E",Wilsonville,OR,"April 14, 2017

Contact: Courtney Crowell, 971-712-6503 (media inquiries)
Heather Johnson 503-508-8276 (meeting information or accommodations)

Metrics and Scoring Committee to meet April 21st in Wilsonville

What: The Oregon Health Authority Metrics and Scoring Committee will meet in Wilsonville on Friday, April 21, 2017. Public testimony will be heard at 10:30 a.m.

When: Friday, April 21, 9 a.m. to noon 

Where: Clackamas Community College Wilsonville Training Center, Room #210, 29353 SW Town Center Loop E, Wilsonville 

Attendees can also follow the presentation by webinar and listen to discussion by phone. 
•	Register for the webinar at: https://attendee.gotowebinar.com/rt/312837825839229954 
•	Listen-only conference line: 1-888-204-5984, participant code 1277-166. Phone will be unmuted during public testimony.

Agenda:

•	Welcome and consent agenda;
•	Presentation on 2016 Mid-Year HST Report;
•	Begin discussing 2018 Measure Selection; 
•	Public testimony;
•	Wrap up / adjourn.

For more information, please visit the committee's website at www.oregon.gov/oha/Pages/metrix.aspx. 

The meeting site is accessible to people with disabilities. Individuals requiring accommodation may request alternate formats, sign language interpreters, physical accessibility, or other reasonable accommodations by calling the Oregon Health Authority at 1-800-282-8096 at least 48 hours before the meeting.
# # #
",Public testimony will be heard at 10:30am,Courtney Crowell,,COURTNEY.W.CROWELL@dhsoha.state.or.us,,,,Heather Johnson,,HEATHER.N.JOHNSON@dhsoha.state.or.us,true,https://attendee.gotowebinar.com/rt/312837825839229954,1-888-204-5984,1277-166,,,,,http://www.oregon.gov/oha/analytics/Pages/Metrics-Scoring-Committee.aspx,,,
"Health Authority, Oregon",Administrative rulemaking hearing - Organizational Camps,Amendment of rules relating to health and safety at Organizational Camps,12/05/2017 02:15:00 PM,12/05/2017 02:15:00 PM,"Portland State Office Building, 800 NE Oregon St. Room 1A", Portland,OR,"To take public comment on proposed amendments to OAR 333-030 relating to health and safety at Organizational Camps (HB 3292, 2015)",Yes,Brittany Hall,,publichealth.rules@state.or.us,,,,,,,,,,,,,,,www.healthoregon.org/pl (http://www.healthoregon.org/pl),,,
"Health Authority, Oregon",HCI Legislative and Policy Committee Meeting,"This community advisory group meeting makes recommendations to the Oregon Health Authority on the laws, administrative rules, and policies governing health care interpreters in Oregon.",02/08/2017 03:00:00 PM,02/08/2017 04:30:00 PM,"OEI Conference Room, Lincoln Building, 421 SW Oak Street, Suite 750 ", Portland,OR,,Yes,Kweku Wilson,971-673-3328,kweku.wilson@state.or.us,,,,,,,true,,1-888-251-2909,301558,,,,,,,,
"Health Authority, Oregon",Public Health Advisory Board Accountability Metrics Subcommittee,,03/22/2017 10:00:00 AM,03/22/2017 11:00:00 AM,By webinar,n/a,OR,"What: A public meeting of the Accountability Metrics Subcommittee of the Public Health Advisory Board 

Agenda: Approve February meeting minutes; discuss progress toward developing health outcome metrics; review draft stakeholder survey.

When: Wednesday, March 22, 10-11 a.m. A 10-minute public comment period is scheduled at 10:45 a.m.; comments may be limited to three minutes. 

Where: By webinar at https://attendee.gotowebinar.com/register/5150607625475124481. The public also can join by conference call at 877-873-8017, access code 767068#.

Oregon’s Public Health Advisory Board provides guidance for Oregon’s governmental public health system and oversees the implementation of public health modernization and Oregon’s State Health Improvement Plan. The Accountability Metrics Subcommittee develops recommendations about public health quality measures for the board's consideration.

Program contact: Sara Beaudrault, 971-673-0432, sara.beaudrault@state.or.us

# # #

",Yes,Sara Beaudrault,971-673-0432,sara.beaudrault@state.or.us,,,,,,,true,https://attendee.gotowebinar.com/register/5150607625475124481,877-873-8017,767068#,http://public.health.oregon.gov/About/Documents/phab/Mar22-Accountability-Agenda.pdf,,,,http://public.health.oregon.gov/About/Pages/ophab.aspx,,,
