"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Energy, Department of",Oregon Global Warming Commission,This is a regular meeting of the Commission.,12/12/2019 01:00:00 PM,12/12/2019 04:30:00 PM,The Nature Conservancy’s Oregon Conservation Center, Portland,OR,https://energyinfo.oregon.gov/blog/2019/12/5/oregon-global-warming-commission-to-meet-december-12-in-portland,Yes,Linda Ross,,linda.ross@oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",1.5% Green Energy Technology Rulemaking Hearing,This is a public hearing on the proposed new rules for the program,12/05/2019 02:00:00 PM,12/05/2019 03:00:00 PM,Oregon Department of Energy, Salem,OR,"The proposed rules would implement House Bill 2496, adopted by the 2019 Legislative Assembly and codified as Oregon Laws 2019 Chapter 160.",Yes,Wendy Simons,,wendy.simons@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/GET-Rulemaking.aspx,,,,
"Energy, Department of",Solar Plus Storage Rebate Program Rulemaking Hearing,This is a public hearing on the proposed rules for the program,12/03/2019 01:30:00 PM,12/03/2019 03:00:00 PM,Oregon Department of Energy, Salem,OR,https://energyinfo.oregon.gov/blog/2019/11/5/oregon-department-of-energy-to-hold-public-hearing-on-rules-for-new-oregon-solar-storage-rebate-program,Yes,Wendy Simons,,wendy.simons@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/rulemakingdocs/2019-10-30-HB2618-SOS-Hearing-Notice.pdf,,,,
"Energy, Department of",Obsidian Solar Center Public Information Meeting,This is the second public information meeting on the project,11/14/2019 05:30:00 PM,11/14/2019 08:00:00 PM,North Lake School Gymnasium,Silver Lake,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/OSC.aspx,,Kellen Tardaewether,,kellen.tardaewether@oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Bakeoven Solar Project Public Information Meeting,This is the first public information meeting on the project,11/13/2019 05:30:00 PM,11/13/2019 08:00:00 PM,Imperial River Company, Maupin,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/BSP.aspx,,Sarah Esterson,,sarah.esterson@oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Oregon Hanford Cleanup Board Meeting,This is a regular meeting of the Board.,11/05/2019 08:30:00 AM,11/05/2019 02:00:00 PM,Cannery Pier Hotel, Astoria,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/safety-resiliency/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board Meeting,This is a regular meeting of the Board.,11/04/2019 01:00:00 PM,11/04/2019 05:00:00 PM,Cannery Pier Hotel, Astoria,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/safety-resiliency/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Oregon Global Warming Commission,This is a regular meeting of the Commission.,10/25/2019 01:00:00 PM,10/25/2019 04:30:00 PM,The Nature Conservancy’s Oregon Conservation Center, Portland,OR,,Yes,Linda Ross,,linda.ross@oregon.gov,,,,,,,,,,,,,,,https://www.keeporegoncool.org/meetings,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council.,10/25/2019 10:00:00 AM,10/25/2019 12:00:00 PM,Oregon Department of Energy, Salem,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Advisory Work Group,This is a regular meeting of the Work Group.,10/03/2019 01:00:00 PM,10/03/2019 02:00:00 PM,Oregon Department of Energy, Salem,OR,"At the meeting, members will provide feedback on the Biennial Energy Report, as well as updates on ODOE activities.

",,Michelle Miller Harrington,,michelle.harrington@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/Energy-Advisory-Work-Group.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council.,09/27/2019 08:00:00 AM,09/27/2019 02:00:00 PM,Clatskanie River Inn, Clatskanie,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council.,09/26/2019 04:00:00 PM,09/26/2019 06:00:00 PM,Clatskanie River Inn, Clatskanie,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council.,08/23/2019 08:30:00 AM,08/23/2019 03:00:00 PM,Port of Morrow, Boardman,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council.,08/22/2019 03:00:00 PM,08/22/2019 06:00:00 PM,Port of Morrow, Boardman,OR,,Yes,Cliff Voliva,,cliff.voliva@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Advisory Work Group Meeting,Updates and Feedback,07/29/2019 01:00:00 PM,07/29/2019 03:00:00 PM,550 Capitol St NE, Salem,OR,"The meeting will be held in the Meitner conference Room. At this meeting, we will discuss the outcome of the legislative session; give you an update on strategic planning; and ask for your feedback on other agency initiatives. ",,Michelle Harrington,,Michelle.MillerHarrington@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/Energy-Advisory-Work-Group.aspx,,,,
"Energy, Department of",Boardman to Hemingway Transmission Line Draft Proposed Order Public Hearing,,06/27/2019 04:30:00 PM,06/27/2019 08:00:00 PM,Port of Morrow Riverfront Center, Boardman,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/B2H.aspx,,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Boardman to Hemingway Transmission Line Draft Proposed Order Public Hearing,This is a public hearing on the B2H project.,06/26/2019 04:30:00 PM,06/26/2019 08:00:00 PM,Pendleton Convention Center, Pendleton,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/B2H.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Boardman to Hemingway Transmission Line Draft Proposed Order Public Hearing,This is a public hearing on the B2H project.,06/20/2019 04:30:00 PM,06/20/2019 08:00:00 PM,Blue Mountain Conference Center, La Grande,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/B2H.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Boardman to Hemingway Transmission Line Draft Proposed Order Public Hearing,This is a public hearing on the B2H project.,06/19/2019 04:30:00 PM,06/19/2019 08:00:00 PM,Baker City VFW Hall, Baker City,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/B2H.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Boardman to Hemingway Transmission Line Draft Proposed Order Public Hearing,This is a public hearing on the B2H project.,06/18/2019 04:30:00 PM,06/18/2019 08:00:00 PM,Four Rivers Cultural Center, Ontario,OR,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/B2H.aspx,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,05/17/2019 08:30:00 AM,05/17/2019 02:30:00 PM,Hotel Condon, Condon,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,05/16/2019 03:30:00 PM,05/16/2019 06:00:00 PM,Hotel Condon, Condon,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Built Environment Efficiency Working Group Meeting,This is a regular meeting of the work group,04/16/2019 02:00:00 PM,04/16/2019 04:00:00 PM,Oregon Department of Energy, Salem,OR,,Yes,Blake Shelide,,blake.shelide@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/BEEWG-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,03/22/2019 08:30:00 AM,03/22/2019 02:00:00 PM,Oregon Department of Energy, Salem,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,03/12/2019 08:30:00 AM,03/12/2019 01:00:00 PM,Best Western Plus Columbia River Inn, Hood River,OR,,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/safety-resiliency/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,03/11/2019 01:00:00 PM,03/11/2019 06:00:00 PM,Best Western Plus Columbia River Inn, Hood River,OR,,Yes,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/safety-resiliency/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Single Solar PV Facility and Solar PV Facility-Specific Rules,This is the fourth meeting of the committee,03/06/2019 10:30:00 AM,03/06/2019 02:30:00 PM,Oregon Department of Energy, Salem,OR,,Yes,Chris Clark,,christopher.clark@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/Energy-Facility-Siting-Council-Rulemaking.aspx#Solar,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,02/22/2019 08:30:00 AM,02/22/2019 02:30:00 PM,Columbia Gorge Discovery Center, The Dalles,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx (https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx%20),,,,
"Energy, Department of",Rulemaking Advisory Committee Meeting for Single Solar PV Facility and Solar PV Facility-Specific Rules,This is the third meeting of the committee,01/30/2019 10:30:00 AM,01/30/2019 02:30:00 PM,Port of Morrow Riverfront Center, Boardman,OR,,Yes,Christopher Clark,,christopher.clark@oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/Energy-Facility-Siting-Council-Rulemaking.aspx#Solar,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,12/14/2018 08:30:00 AM,12/14/2018 02:00:00 PM,Columbia Gorge Discovery Center, The Dalles,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,11/06/2018 09:00:00 AM,11/04/2018 02:00:00 PM,Best Western Plus Columbia River Inn, Cascade Locks,OR,,Yes,Cliff Voliva,5039499823,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,11/05/2018 01:00:00 PM,11/05/2018 05:30:00 PM,Best Western Plus Columbia River Inn, Cascade Locks,OR,,Yes,Cliff Voliva,5039499823,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/OHCB-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,10/26/2018 08:30:00 AM,10/26/2018 02:30:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,https://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,10/25/2018 04:15:00 PM,10/25/2018 07:15:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Advisory Work Group Meeting,This is a regular meeting of the work group,10/24/2018 01:00:00 PM,10/24/2018 03:00:00 PM,550 Capitol Street, Salem,OR,"The Energy Advisory Work Group will meet Wednesday, October 24, 2018 at 1 p.m. at the Oregon Department of Energy to preview the Biennial Energy Report, review a draft charter for the group, and provide agency updates on the budget and legislative concepts.

An agenda and meeting materials will be posted online prior to the meeting. For those who cannot attend, the meeting will be recorded, and a recording will be available upon request following the meeting.

Information and notes from prior Energy Advisory Work Group meetings are available online: http://www.oregon.gov/energy/Get-Involved/Pages/Energy-Advisory-Work-Group.aspx",Yes,Elizabeth Ross,,Elizabeth.Ross@Oregon.gov,,,,,,,,,,,,,,,https://www.oregon.gov/energy/Get-Involved/Pages/Energy-Advisory-Work-Group.aspx,,,,
"Energy, Department of",Oregon Global Warming Commission Meeting,This is a regular meeting of the Commission,10/16/2018 12:30:00 PM,10/16/2018 04:00:00 PM,121 SW Salmon St., Portland,OR,"The Oregon Global Warming Commission will meet Tuesday, October 16, 2018 in Portland. Registration will begin at 12:15 p.m., and the public meeting will be held from 12:30 to 4 p.m. in the Skybridge Room at Two World Trade Center (121 SW Salmon St.).

A listen-only call-in line will be available for those who cannot attend the meeting. Please call 1-888-204-5984, then use access code 1763644. Please be sure to mute your telephone line during the meeting and do not place the line on hold, as it will cause hold music to play for all participants.

At the meeting, the Commission plans for informational presentations from the Oregon Climate Change Research Institute on statewide climate impacts, the Oregon Coordinating Council on Ocean Acidification and Hypoxia on its first report and recommendations to the Legislature, and the Department of Environmental Quality on Oregon’s most recent greenhouse gas emissions inventories. The Commission will also discuss content of its draft Biennial Report to the Legislature. 

Three resolutions are expected to be introduced and voted on at this meeting: (1) Approval to finalize and send the Commission’s 2018 Biennial Report to the Legislature; (2) Approval to finalize and send a statement of support for a carbon cap to the Legislature; and (3) Approval to finalize and send the forest carbon report discussed at the last Commission meeting to the Oregon Department of Forestry. 

There will be an opportunity for public comment at about 2:40 p.m., prior to Commission voting. A final agenda, draft Resolutions, and the draft Biennial report will be available 24 hours before the meeting at www.keeporegoncool.org/meetings. 

If you need special accommodations to participate in the meeting, please contact Linda Ross at 503-378-6874 or at linda.ross@oregon.gov.",Yes,Linda Ross,,Linda.Ross@oregon.gov,,,,,,,,,,,,,,,https://www.keeporegoncool.org/meetings/,,,,
"Energy, Department of",Oregon Global Warming Commission Meeting,This is a regular meeting of the Commission,10/16/2018 12:30:00 PM,10/16/2018 04:00:00 PM,121 SW Salmon St., Portland,OR,"The Oregon Global Warming Commission will meet Tuesday, October 16, 2018 in Portland. Registration will begin at 12:15 p.m., and the public meeting will be held from 12:30 to 4 p.m. in the Skybridge Room at Two World Trade Center (121 SW Salmon St.).

A listen-only call-in line will be available for those who cannot attend the meeting. Please call 1-888-204-5984, then use access code 1763644. Please be sure to mute your telephone line during the meeting and do not place the line on hold, as it will cause hold music to play for all participants.

At the meeting, the Commission plans for informational presentations from the Oregon Climate Change Research Institute on statewide climate impacts, the Oregon Coordinating Council on Ocean Acidification and Hypoxia on its first report and recommendations to the Legislature, and the Department of Environmental Quality on Oregon’s most recent greenhouse gas emissions inventories. The Commission will also discuss content of its draft Biennial Report to the Legislature. 

Three resolutions are expected to be introduced and voted on at this meeting: (1) Approval to finalize and send the Commission’s 2018 Biennial Report to the Legislature; (2) Approval to finalize and send a statement of support for a carbon cap to the Legislature; and (3) Approval to finalize and send the forest carbon report discussed at the last Commission meeting to the Oregon Department of Forestry. 

There will be an opportunity for public comment at about 2:40 p.m., prior to Commission voting. A final agenda, draft Resolutions, and the draft Biennial report will be available 24 hours before the meeting at www.keeporegoncool.org/meetings. 

If you need special accommodations to participate in the meeting, please contact Linda Ross at 503-378-6874 or at linda.ross@oregon.gov.",Yes,Linda Ross,,Linda.Ross@oregon.gov,,,,,,,true,,,,,,,,https://www.keeporegoncool.org/meetings/,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,08/24/2018 08:30:00 AM,08/24/2018 02:30:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,08/23/2018 05:00:00 PM,08/23/2018 07:30:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",2019-21 Budget Open House & Public Meeting,This is to provide energy resource suppliers and other interested parties with information about the work of the agency and a summary of the department’s 2019-21 Agency Request Budget.,07/18/2018 01:00:00 PM,07/18/2018 04:00:00 PM,550 Capitol Street, Salem,OR,"The Oregon Department of Energy is hosting an open house and public meeting to provide energy resource suppliers and other interested parties with information about the work of the agency and a summary of the department’s 2019-21 Agency Request Budget. The meeting will include a full accounting of the projected revenue needed to fund each department program or activity and the projected allocation of moneys derived from the assessment authorized under ORS 469.421(8) to each department program or activity.

Wednesday, July 18, 2018
Open House: 1-2 p.m.
Public Meeting: 2-4 p.m.
Oregon Department of Energy
Meitner Conference Room
550 Capitol St. NE, Salem OR 97301

Prior to the public meeting, the Oregon Department of Energy will host an open house for the public to learn about ODOE’s program divisions, activities, and budget. During the open house, staff from each of ODOE’s program divisions will be available for informal conversations about the agency’s mission and work. The public meeting will start at 2 p.m., with presentations from each program division and budget staff.

If you are unable to attend the public meeting in person, starting at 2 p.m. you can access the meeting online: 
https://www.connectmeeting.att.com
Meeting Number: 213-270-2124
Access Code: 3125235

You may also participate in the meeting by calling 888-273-3658, and entering code 3125235.

This meeting is being held to inform the public about ODOE’s budget and to satisfy the public meeting requirement of ORS 469.421(8). Meeting materials and slides will be posted on our website prior to the meeting. After the presentation portion of the meeting, we will accept oral comments. Written comments related to the budget may be submitted any time until July 20, 2018, by emailing askenergy@oregon.gov. 

Learn more about ODOE's budget and access additional meeting materials online.

NOTE: To request an interpreter for the hearing impaired or accommodations for persons with disabilities, please contact the Oregon Department of Energy at least 48 hours before meeting at 1-800-221-8035 or fax 503-373-7806. TTY users should call the Oregon Relay Service at 711.",Yes,ODOE,,askenergy@oregon.gov,,https://www.oregon.gov/energy/Get-Involved/Documents/ODOE_Parking.pdf,,,,,true,,,,,,,,https://www.oregon.gov/energy/About-Us/Pages/Budget.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,07/17/2018 08:30:00 AM,07/17/2018 02:00:00 PM,Umatilla County Sheriff’s Office, Pendleton,OR,,Yes,Cliff Voliva,5039499823,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,07/16/2018 01:00:00 PM,07/16/2018 05:00:00 PM,Umatilla County Sheriff’s Office, Pendleton,OR,,Yes,Cliff Voliva,,cliff.voliva@Oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,06/29/2018 08:30:00 AM,06/29/2018 03:00:00 PM,550 Capitol Street, Salem,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Small-Scale Energy Loan Program Advisory Committee Meeting,This is a regular meeting of the committee,06/28/2018 10:00:00 AM,06/28/2018 12:00:00 PM,550 Capitol Street, Salem,OR,,Yes,John Hobbs,,john.hobbs@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/Get-Involved/Pages/SELPAC.aspx,,,,
"Energy, Department of",Oregon Global Warming Commission Meeting,This is a regular meeting of the Commission,06/25/2018 09:00:00 AM,06/25/2018 11:30:00 AM,"One World Trade Center, 121 SW Salmon Street", Portland,OR,"The Oregon Global Warming Commission will meet Monday, June 25, 2018. Registration will begin at 8:45 a.m., and the public meeting will be held from 9 to 11:30 a.m. in the Skybridge Room at One World Trade Center, 121 SW Salmon St, Portland OR 97204.

A listen-only call-in line will be available for those who cannot attend the meeting. Please call 1-888-204-5984, then use access code 1763644. Please be sure to mute your telephone line during the meeting and do not place the line on hold, as it will cause hold music to play for all participants.

At the meeting, the Commission plans to welcome new members, discuss Oregon’s sector-based greenhouse gas emissions inventory, provide a forest carbon update and overview of Governor’s Office climate activities, and plan for the Commission’s next Report to the Legislature. This will be an informational meeting only; no votes will be taken.

A final agenda and any background documents will be available 24 hours before this meeting at http://www.keeporegoncool.org/meetings/.

If you need special accommodations to participate in the meeting, please contact Linda Ross at 503-378-6874 or linda.ross@oregon.gov. ",Yes,Linda Ross,,Linda.Ross@oregon.gov,,,,,,,,,,,,,,,https://www.keeporegoncool.org/meetings/,,,,
"Energy, Department of",Energy Advisory Work Group Meeting,This is a regular meeting of the work group,06/20/2018 02:00:00 PM,06/20/2018 04:00:00 PM,550 Capitol Street, Salem,OR,,,Elizabeth Ross,,Elizabeth.Ross@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/Get-Involved/Pages/Energy-Advisory-Work-Group.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,04/27/2018 08:30:00 AM,04/27/2018 02:00:00 PM,5000 Discovery Drive, The Dalles,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,03/20/2018 08:45:00 AM,03/20/2018 02:00:00 PM,Mosier Senior Center, Mosier,OR,,,Cliff L Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,,,,
"Energy, Department of",Oregon Hanford Cleanup Board,This is a regular meeting of the Board,03/19/2018 02:00:00 PM,03/19/2018 05:00:00 PM,Mosier Senior Center, Mosier,OR,,,Cliff Voliva,,cliff.voliva@Oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/facilities-safety/safety/Pages/Oregon-Hanford-Cleanup-Board.aspx,,,,
"Energy, Department of",Renewable Natural Gas Advisory Committee Meeting,This is a regular meeting of the committee,03/06/2018 09:30:00 AM,03/06/2018 12:00:00 PM,800 NE Oregon Street, Portland,OR,,,Dan Avery,,daniel.avery@oregon.gov,,,,,,,,,,,,,,,http://www.oregon.gov/energy/Get-Involved/Pages/RNG-Advisory-Committee.aspx,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,02/23/2018 08:30:00 AM,02/23/2018 01:00:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
"Energy, Department of",Small-Scale Energy Loan Program Advisory Committee Meeting,This is a regular meeting of the committee,12/22/2017 10:00:00 AM,12/22/2017 11:00:00 AM,Oregon Department of Energy, Salem,OR,"The Small-Scale Energy Loan Program Advisory Committee will meet December 22 via teleconference. The public meeting begins at 10 a.m.

The agenda will focus on consideration of a draft letter from SELPAC to the Oregon Department of Energy that recommends ODOE undertake a strategic review of the SELP program.

A complete agenda for the December 22 meeting, including information on how to attend the meeting remotely, can be found on the ODOE website at www.oregon.gov/energy/Get-Involved/Pages/SELPAC.aspx.

To request an interpreter for the hearing-impaired or for other accommodations, please contact John Hobbs at 503-378-5048. TTY users should call the Oregon Relay Service at 711.

About SELP: &#8203;Oregon’s energy loan program offers fixed-rate, long-term loans for qualified projects that invest in energy conservation, renewable energy, alternative fuels, or create products from recycled materials.",,John Hobbs,,john.hobbs@oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",POSTPONED: Oregon Global Warming Commission Forest Carbon Task Force Meeting,This is a regular meeting of the task force,12/19/2017 09:00:00 AM,12/19/2017 12:00:00 PM,Oregon, Salem,OR,"POSTPONED!

The Oregon Global Warming Commission's Forest Carbon Task Force will meet Tuesday, December 19, 2017. The public meeting will be held from 9:00 am to 12:00 pm in Conference Room Meitner at the Oregon Department of Energy (550 Capitol St NE) in Salem.

A listen-only call-in line will be available for those who cannot attend the meeting. Please call 1-877-336-1831, then use access code 872206. Please be sure to mute your telephone line during the meeting and do not place the line on hold, as it will cause hold music to play for all participants.

At the meeting, the Commission plans to discuss, among other things:
        ·  Findings from the OGWC Forest Carbon Task Force
        ·  Content for the 2018 Report to the Legislature

A final agenda and any background documents will be available 24 hours before this meeting at http://www.keeporegoncool.org/view/meetings-and-events.

To request an interpreter for the hearing impaired or accommodations for persons with disabilities, please contact Linda Ross at 503-378-6874 or linda.ross@oregon.gov at least 72 hours before the meeting. TTY users should call the Oregon Relay Service at 711.

The Oregon Global Warming Commission is a 25-member advisory group created by the 2007 Legislature through House Bill 3543. Members were appointed and directed to develop long-term policy recommendations to prepare for, adapt to, and combat global warming. For more information go to www.keeporegoncool.org.

To learn about the state’s efforts to address climate change, visit www.oregon.gov/energy/energy-oregon/Pages/Climate-Change.aspx.

Oregon Global Warming Commission
Oregon Department of Energy
550 Capitol St. NE
Salem, OR, 97301
503-378-4040
Oregon.GWC@oregon.gov
",Yes,Angus Duncan,503-248-7695,Oregon.GWC@oregon.gov,,,,,,,,,,,,,,,,,,,
"Energy, Department of",Energy Facility Siting Council Meeting,This is a regular meeting of the Council,12/15/2017 08:30:00 AM,12/15/2017 02:00:00 PM,Boardman City Hall, Boardman,OR,,Yes,Esther Kooistra,,Esther.Kooistra@oregon.gov,,,,,,,true,,,,,,,,http://www.oregon.gov/energy/facilities-safety/facilities/Pages/Council-Meetings.aspx,,,,
