"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Webinar/Webcast Link,Public Call-In Number,Call-in Access Code,Agenda URL,Owner,Agenda Upload,Map Location,Weblink to Meeting Minutes/Summaries,Agenda Download,2010 House Districts,2010 Senate Districts,Counties
"Dentistry, Oregon Board of",Administrative Workgroup,Administrative Workgroup,08/02/2012 07:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Committee Meeting,05/21/2012 07:00:00 PM,,"1600 SW 4th Ave., # 770", Portland,OR,,,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,patrick.braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Administrative Workgroup Meeting,,11/30/2015 06:00:00 PM,11/30/2015 07:00:00 PM,"1500 SW 1st Ave., Suite 770", Portland,OR,Held via teleconference,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,09/11/2014 07:00:00 PM,,"1500 SW 1st Ave., Ste. # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Board Meeting,06/21/2013 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,NO,Lisa Warwick,,lisa.warwick@state.or.us,,,,,,,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,06/12/2014 07:00:00 PM,,"1500 SW 1st. Ave., Ste. # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of","April 6, 2012 - Board Meeting ",Regularly Scheduled Meeting of the Board,04/06/2012 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,Anesthesia Committee Meeting ,12/18/2012 07:00:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No Public Comment Accepted ,Lisa Warwick,,lisa.warwick@state.or.us,,,,Stephen Prisby,,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,Dental Hygiene Committee Meeting,07/20/2012 01:30:00 PM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,lisa.warwick@state.or.us,,,,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,,11/10/2014 12:38:00 PM,11/12/2014 12:00:00 AM,"1500 SW 1st Ave., 7th floor conference room ",Portland ,OR,,NO,Stephen Prisby,(971) 673-3200,Stephen.Prisby@state.or.us,,,,,,,,,,,http://www.oregon.gov/dentistry/Pages/Committee-Information.aspx,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,,07/13/2016 06:30:00 PM,07/13/2016 07:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Therapy Rules Oversight Committee Meeting,,10/07/2021 05:00:00 PM,10/07/2021 07:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,Zoom Meeting,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/22/2021 08:00:00 AM,10/22/2021 03:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","December 14, 2012 - Board Meeting",Regularly Scheduled Meeting of the Board,12/14/2012 07:30:00 AM,,"1600 SW 4th Ave., Ste # 770", Portland,OR,,No,Lisa Warwick,(971) 673-3200,Lisa.Warwick@state.or.us,,,,Patrick Braatz,(971) 673-3200,Patrick.Braatz@state.or.us,,,,,,lisa.warwick@state.or.us,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/19/2018 07:30:00 AM,10/19/2018 04:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,Come to the meeting,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,October _19_2018_Public_Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/3c5a321c-0fc2-423c-9883-e5f6a288d348?download=true&filename=October%20_19_2018_Public_Agenda.pdf),,,
"Dentistry, Oregon Board of",Special Teleconference Board Meeting,,10/05/2018 07:45:00 AM,10/05/2018 08:00:00 AM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/20/2018 07:30:00 AM,04/20/2018 04:00:00 PM,"1500 SW 1st Ave, Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,April 20 - Public Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/a51a15f6-fd51-4d9f-b05d-854c39c5db10?download=true&filename=April%2020%20-%20Public%20Agenda.pdf),,,
"Dentistry, Oregon Board of",Anesthesia Office Evaluation Workgroup Meeting,,05/10/2018 06:30:00 PM,05/31/2018 08:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,,03/06/2018 06:30:00 PM,03/06/2018 08:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,10/20/2016 07:00:00 PM,10/20/2016 08:00:00 PM,1500 SW 1st Ave. Suite 600, Portland,OR,,yes,stephen.prisby@state.or.us,,stephen.prisby@satte.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards & Competency Committee Meeting",,06/23/2017 02:00:00 PM,06/23/2017 04:00:00 PM,1500 SW !st Ave. Suitte #770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,02/23/2018 07:30:00 AM,02/23/2018 04:00:00 PM,"1500 SW 1st Ave, Suite#770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/24/2018 07:30:00 AM,08/24/2018 04:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Steohen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,August_24_Public_Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/cc442401-7fa2-4661-8c65-33d3197eb964?download=true&filename=August_24_Public_Agenda.pdf),,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,02/24/2017 07:30:00 AM,02/24/2017 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Implant Safety Workgroup Meeting,,01/25/2018 06:30:00 PM,01/25/2018 08:30:00 PM,"1500SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,06/21/2018 06:00:00 PM,06/21/2018 07:00:00 PM,"1500 Sw 1st Ave., Suite #770", Portland,OR,,yes,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Teleconference Board Meeting,,07/13/2016 06:00:00 PM,07/13/2016 06:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Enforcement and Discipline Committee Meeting,,05/17/2016 06:00:00 PM,05/17/2016 08:30:00 PM,"1500 SW. 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,,11/28/2018 06:30:00 PM,11/28/2018 08:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/13/2019 07:30:00 AM,12/13/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/21/2019 07:30:00 AM,06/21/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,06/08/2018 10:00:00 AM,06/08/2018 11:00:00 AM,"1500 SW 1st Ave., Suite #770", Portland,OR,,yes,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/25/2019 07:30:00 AM,10/25/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Implant Safety Workgroup Meeting,,05/17/2018 06:30:00 PM,05/17/2018 08:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Hygiene Committee Meeting,,02/23/2018 02:00:00 PM,02/23/2018 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards and Competency Committee Meeting",,12/15/2017 02:00:00 PM,12/15/2017 03:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/23/2019 07:30:00 AM,08/23/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Administrative Workgroup Meeting,,08/02/2018 12:00:00 PM,08/02/2018 01:00:00 PM,"1500 SW 1st Ave., SUite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/16/2016 07:30:00 AM,12/16/2016 02:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/22/2018 07:30:00 AM,06/22/2018 04:00:00 PM,1500 SW 1st Ave. Suite #770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,June_22_Public_Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/442a5f12-5750-42ff-aff8-787a1ff750d4?download=true&filename=June_22_Public_Agenda.pdf),,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/14/2018 07:30:00 AM,12/14/2018 04:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,December 14- Public Agenda.pdf (https://data.oregon.gov/views/gs36-7t8m/files/902bcf20-3e55-49c5-8b2c-a1f00cef9f84?download=true&filename=December%2014-%20Public%20Agenda.pdf),,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/21/2017 07:30:00 AM,04/21/2017 03:00:00 PM,"1500 SW, 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards and Competency Committee Meeting",,05/24/2019 12:00:00 PM,05/24/2019 03:00:00 PM,1500 SW 1st Ave. Suite #770,Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,09/17/2019 06:00:00 PM,09/17/2019 07:00:00 PM,"1500 SW 1st Ave, Suite #770",Portland,OR,,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Teleconference Meeting,,08/12/2019 12:00:00 PM,08/12/2019 12:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,5038105992,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,,08/02/2019 09:00:00 AM,08/02/2019 11:00:00 AM,1500 SW 1st Ave. Suite #770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,02/15/2019 07:30:00 AM,02/15/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,February 15- Public Agenda.docx (https://data.oregon.gov/views/gs36-7t8m/files/c24e3167-f174-4450-b108-ba6aeaddfc06?download=true&filename=February%2015-%20Public%20Agenda.docx),,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/19/2019 07:30:00 AM,04/19/2019 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,Public_Packet_20190419.pdf (https://data.oregon.gov/views/gs36-7t8m/files/87e7024c-b709-42cc-a153-d858b4c90dc6?download=true&filename=Public_Packet_20190419.pdf),,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,10/11/2019 09:00:00 AM,10/11/2019 10:00:00 AM,"1500 SW 1st Ave., Suite #770",Portland,OR,,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Administrative Workgroup Meeting,,08/02/2019 08:00:00 AM,08/02/2019 08:45:00 AM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulesmaking Hearing,Teleconference only due to COVID-19,04/24/2020 01:00:00 PM,04/24/2020 01:15:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulesmaking Hearing,Teleconference only due to COVID-19,04/24/2020 01:00:00 PM,04/24/2020 01:15:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/21/2020 07:30:00 AM,08/21/2020 04:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/19/2020 07:30:00 AM,06/19/2020 02:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Teleconference Meeting,,08/07/2020 12:00:00 PM,08/07/2020 12:30:00 PM,1500 SW 1st Ave. Suite #770, Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,10/23/2020 08:00:00 AM,10/23/2020 04:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,"REMOTE MEETING- No public attendance allowed, connect via Zoom Call",,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,9716733200,,,,,,,,,,,,,,
"Dentistry, Oregon Board of","Licensing, Standards and Competency Committee Meeting",,10/07/2020 05:00:00 PM,10/07/2020 05:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,Held via Zoom technology,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,9716733200,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,Zoom Meeting,12/18/2020 08:00:00 AM,12/18/2020 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen. Prisby@oregondentistry.gov,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulesmaking Hearing,,09/15/2021 12:00:00 PM,09/15/2021 01:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,ZOOM MEETING,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/20/2021 08:00:00 AM,08/20/2021 03:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,02/19/2021 08:00:00 AM,02/19/2021 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/16/2021 08:00:00 AM,04/16/2021 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/18/2021 08:00:00 AM,06/18/2021 01:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Rules Oversight Committee Meeting,,06/18/2021 02:00:00 PM,06/18/2021 03:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Therapy Rules Oversight Committee Meeting,,02/23/2022 05:00:00 PM,02/23/2022 07:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,02/25/2022 08:00:00 AM,02/25/2022 01:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Therapy Rules Oversight Committee Meeting,,01/19/2022 05:00:00 PM,01/19/2022 07:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Teleconference Meeting,,11/05/2021 12:00:00 PM,11/05/2021 12:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Dental Therapy Rules Oversight Committee Meeting,,12/08/2021 05:00:00 PM,12/08/2021 07:00:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,12/17/2021 08:00:00 AM,12/17/2021 01:30:00 PM,"1500 SW 1st Ave., Suite #770", Portland,OR,Virtual via Zoom,,Stephen Prisby,,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,04/22/2022 09:00:00 AM,04/22/2022 10:00:00 AM,"1500 SW 1st Ave., Suite #770",Portland,OR,,YES,Stephen Prisby,9716733200,stephen.prisby@oregondentistry.org,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Special Board Meeting,,03/30/2022 05:00:00 PM,03/30/2022 07:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,04/22/2022 08:00:00 AM,04/22/2022 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Anesthesia Committee Meeting,,03/18/2022 03:45:00 PM,03/18/2022 05:00:00 PM,1500 SW 1st Ave. SUite #770,Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,true,,,,,,,,,,,,
"Dentistry, Oregon Board of",Public Rulemaking Hearing,,05/18/2022 12:00:00 PM,05/18/2022 12:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,Virtual via Zoom,YES,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,06/17/2022 08:00:00 AM,06/17/2022 01:30:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
"Dentistry, Oregon Board of",Regularly Scheduled Board Meeting,,08/19/2022 08:00:00 AM,08/19/2022 03:00:00 PM,"1500 SW 1st Ave., Suite #770",Portland,OR,,,Stephen Prisby,9716733200,stephen.prisby@state.or.us,,,,,,,,,,,,,,,,,,,
