"Agency, Board, Commission, Branch",Meeting Title,Short Description,Start Date & Time,End Date & Time,Meeting Location,City,State,Details,Public Comment Accepted,Contact Name,Phone Number,Contact Email,Web Link (optional),Map Link,Calendar Link,ADA Contact,ADA Contact Phone,ADA Contact Email,Webinar/Webcast?,Public Call-In Number,Call-in Access Code,Agenda URL,Map Location,2010 House Districts,2010 Senate Districts,Counties
"Medical Board, Oregon",Full Board Meeting,Quarterly meeting - Day 1,04/02/2015 08:00:00 AM,04/02/2015 05:30:00 PM,OMB Offices, Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly meeting - Day 2,07/10/2015 08:00:00 AM,07/10/2015 02:30:00 PM,OMB Offices,Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly Board Meeting,10/06/2016 08:00:00 AM,10/07/2016 03:00:00 PM,OMB Offices, Portland,OR,"The 13-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Physician / Physician Assistant Support and Professionalism Coalition,Physician Wellness,03/12/2015 03:00:00 PM,03/12/2015 05:00:00 PM,OMB Offices, Portland,OR,,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,,,,
"Medical Board, Oregon",Emergency Medical Services Advisory Committee,EMS Advisory Committee,08/23/2013 09:00:00 AM,,OMB Offices, Portland,OR,"To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Monthly meeting,09/01/2016 04:00:00 PM,09/01/2016 04:30:00 PM,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Emergency Medical Services (EMS) Advisory Committee,Quarterly meeting,11/20/2015 09:00:00 AM,11/20/2015 12:00:00 PM,OMB Offices, Portland,OR,"The 6-member EMS Advisory Committee makes recommendations to the Board on scope of practice for EMS providers and other issues related to EMS in Oregon.  Although the Oregon Health Authority issues licenses and investigates complaints against EMS providers, the Oregon Medical Board is charged with setting the scope of practice for each level of EMS provider and other issues related to EMS practice in Oregon.",Yes,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Emergency Medical Services Advisory Committee,Quarterly meeting,05/16/2014 09:00:00 AM,,OMB Office, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Board Meeting,Quarterly Full Board Meeting,04/04/2013 08:00:00 AM,04/05/2013 01:00:00 PM,OMB Offices, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. 

EXECUTIVE SESSION:  For most of Thursday, the Board will be in Executive Session reviewing cases involving individual licensees: possible disciplinary actions, possible modification of probation terms and deliberations following contested case hearings. 

PUBLIC SESSION:  The Board will go into Public Session periodically on Thursday for the sole purpose of taking formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action, approval or denial of licensure, and Board Orders will be taken in Public Session. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

Note:  New licensees are posted weekly on the Board’s website.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx
",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,09/04/2014 03:00:00 PM,,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Public Hearing on Acupuncture Needles,The OMB will accept oral testimony on the proposed rule at the public hearing.,12/04/2015 11:00:00 AM,12/04/2015 12:00:00 PM,OMB Offices, Portland,OR,"The OMB will accept oral testimony on the proposed rule at the public hearing. You may send written comments by 12:00 p.m. on December 4, 2015, by e-mailing Nicole.Krishnaswami@state.or.us or mail to: Rules Coordinator, 1500 SW 1st Ave., Ste. 620, Portland, OR 97201.  

Proposed Rule - Acupuncturists (LAc)
OAR 847-070-0021
Acupuncture Needles
The proposed new rule requires Oregon-licensed acupuncturists to follow clean needle technique standards and use only disposable, single-use acupuncture needles in the practice of acupuncture.  ",Yes,"Nicole Krishnaswami, JD",971-673-2700,Nicole.Krishnaswami@state.or.us,,,,,,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/statutesrules/Documents/847-070-0021.pdf,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,06/27/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",EMT Advisory Committee,Quarterly Meeting,08/24/2012 09:00:00 AM,,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly Investigative Committee meeting,12/05/2013 07:30:00 AM,12/05/2013 06:00:00 PM,OMB Offices, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx",,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,06/04/2015 07:30:00 AM,06/04/2015 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,11/05/2015 07:30:00 AM,11/05/2015 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,05/02/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Investigative Process,10/10/2012 02:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/omb/MonthlyMeetingNotice/October_2012_Public_Hearing_Notice.pdf,,,,,,,,,,,,,
"Medical Board, Oregon",Physician Assistant Committee,Physician Assistant Committee Meeting,03/13/2014 09:30:00 AM,,OMB Offices, Portland,OR,"To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Acupuncture Advisory Committee Meeting,06/07/2013 12:00:00 PM,,OMB Offices, Portland,OR,"To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx
",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,09/03/2015 07:30:00 AM,09/03/2015 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,08/07/2014 07:30:00 AM,,OMB Offices, Portland,OR,,Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,12/04/2014 07:30:00 AM,12/04/2014 05:30:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Board Meeting,Quarterly Full Board meeting,01/09/2014 08:00:00 AM,01/10/2014 12:00:00 PM,OMB Offices, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. 

EXECUTIVE SESSION:  For most of Thursday, the Board will be in Executive Session reviewing cases involving individual licensees: possible disciplinary actions, possible modification of probation terms and deliberations following contested case hearings. 

PUBLIC SESSION:  The Board will go into Public Session periodically on Thursday for the sole purpose of taking formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action, approval or denial of licensure, and Board Orders will be taken in Public Session. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Administrative Affairs Committee Meeting,Quarterly Meeting,09/12/2012 05:00:00 PM,,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly meeting - Day 2,01/09/2015 08:00:00 AM,01/09/2015 03:00:00 PM,OMB Offices, Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Emergency Medical Services (EMS) Advisory Committee,Quarterly meeting,11/18/2016 09:00:00 AM,11/18/2016 01:00:00 PM,OMB Offices, Portland,OR,"The 6-member EMS Advisory Committee makes recommendations to the Board on scope of practice for EMS providers and other issues related to EMS in Oregon.  Although the Oregon Health Authority issues licenses and investigates complaints against EMS providers, the Oregon Medical Board is charged with setting the scope of practice for each level of EMS provider and other issues related to EMS practice in Oregon.",Yes,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board meeting,Quarterly Meeting,10/11/2012 08:00:00 AM,10/12/2012 05:00:00 PM,Oregon Medical Board Offices, Portland,OR,,Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,11/03/2016 07:30:00 AM,11/03/2016 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Physician Assistant Committee,Quarterly meeting,12/10/2015 09:30:00 AM,12/10/2015 12:00:00 PM,OMB Offices, Portland,OR,"The 5-member PA Committee makes recommendations to the Board on licensing, investigations, education and issues related to physician assistants in Oregon.  It is composed of three physician assistants, one physician who supervises a physician assistant(s), and one advisory Board member.  Committee meetings occur quarterly, with additional meetings or conference calls if necessary.",Yes,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Biannual meeting,06/05/2015 12:00:00 PM,06/05/2015 02:00:00 PM,OMB Offices, Portland,OR,"The 6-member Acupuncture Advisory Committee makes recommendations to the Board on licensing, investigations, education, and issues related to acupuncture in Oregon.  It is composed of three acupuncturists, two physicians, and one advisory Board member.  Committee meetings occur twice a year, with additional meetings or conference calls if necessary.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Board/Attorney Committee Meeting,Board/Attorney Committee Meeting,05/30/2013 06:00:00 PM,,Board offices, Portland,OR,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,Brandy Trotter,,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,12/05/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly Investigative Committee meeting,06/06/2013 07:30:00 AM,06/06/2013 06:00:00 PM,OMB Offices, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx",,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Conference Call,Monthly meeting,03/03/2016 04:00:00 PM,03/03/2016 04:30:00 PM,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Administrative Affairs Committee,AAC,09/10/2014 05:00:00 PM,,OMB Offices, Portland,OR,"The 5-member Administrative Affairs Committee reviews administrative issues such as application files with derogatory information and proposed administrative rule amendments.  The Committee then makes recommendations to the Board on these administrative issues and other policy issues.  Note:  This Committee meets after regular business hours.  Building security requires that visitors who arrive after 6:00 p.m. must provide ID to a building security guard.  To expedite entry, please notify Board staff if you plan to attend this meeting.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly Board Meeting,01/07/2016 08:00:00 AM,01/08/2016 03:00:00 PM,OMB Offices, Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board Conference Call,Monthly meeting,06/02/2016 04:00:00 PM,06/02/2016 04:30:00 PM,OMB Offices, Portland,OR,The Board will enter into Public Session periodically to take formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action and Board Orders will be taken in Public Session.,,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Administrative Affairs Committee,Quarterly meeting,03/11/2015 05:00:00 PM,03/11/2015 07:00:00 PM,OMB Offices, Portland,OR,"The 5-member Administrative Affairs Committee reviews administrative issues such as application files with derogatory information and proposed administrative rule amendments.  The Committee then makes recommendations to the Board on these administrative issues and other policy issues.  Note:  This Committee meets after regular business hours.  Building security requires that visitors who arrive after 6:00 p.m. must provide ID to a building security guard.  To expedite entry, please notify Board staff if you plan to attend this meeting.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,11/01/2012 07:30:00 AM,,Oregon Medical Board Offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,http://www.oregon.gov/OMB/monthlymeetingnotice.shtml,,,,,,,,,,,,,
"Medical Board, Oregon",Physician Assistant Committee,Teleconference Meeting,03/30/2015 11:00:00 AM,03/30/2015 11:30:00 AM,OMB Offices, Portland,OR,"This is a teleconference meeting.  Those wishing to attend the teleconference meeting may do so at the Board's office or public members may attend this meeting via teleconference.  Please contact Catherine at 971-673-2695 for call-in instructions at least 2 hours prior to the scheduled teleconference.  

The 5-member PA Committee makes recommendations to the Board on licensing, investigations, education and issues related to physician assistants in Oregon.  It is composed of three physician assistants, one physician who supervises a physician assistant(s), and one advisory Board member.  Committee meetings occur quarterly, with additional meetings or conference calls if necessary.",Yes,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Acupuncture Advisory Committee,Biannual meeting,12/04/2015 12:00:00 PM,12/04/2015 02:00:00 PM,OMB Offices, Portland,OR,"The 6-member Acupuncture Advisory Committee makes recommendations to the Board on licensing, investigations, education, and issues related to acupuncture in Oregon.  It is composed of three acupuncturists, two physicians, and one advisory Board member.  Committee meetings occur twice a year, with additional meetings or conference calls if necessary.",Yes,Theresa Lee,9716732704,theresa.lee@state.or.us,,,,Jessica Bates,971-673-2697,Jessica.Bates@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Full Board Conference Call,Full Board Conference Call,03/28/2013 04:00:00 PM,,OMB Office, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee ,Monthly Meeting,03/01/2012 07:30:00 AM,,Oregon Medical Board Offices, Portland,OR,,,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Full Board Meeting,Quarterly Full Board meeting - Day 1,10/02/2014 08:00:00 AM,,OMB Office, Portland,OR,"The 12-member Board reviews cases and recommendations from the Board’s committees and makes final decisions.  The Board determines whether an application for licensure should be granted, granted with limitations, or denied.  The Board also determines the final resolution of investigatory cases.  In addition, the Board sets policy, adopts administrative rules, and discusses issues relevant to the practice of medicine.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,,,,,
"Medical Board, Oregon",Physician Assistant Committee,Quarterly Meeting,12/11/2014 09:30:00 AM,12/11/2014 12:00:00 PM,Teleconference Meeting - OMB Offices, Portland,OR,"The 5-member PA Committee makes recommendations to the Board on licensing, investigations, education and issues related to physician assistants in Oregon.  It is composed of three physician assistants, one physician who supervises a physician assistant(s), and one advisory Board member.  Committee meetings occur quarterly, with additional meetings or conference calls if necessary.

Those wishing to attend the teleconference meeting may do so at the Board's offices.",Yes,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,Theresa Lee,971-673-2704,theresa.lee@state.or.us,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Administrative Affairs Committee,Administrative Affairs Committee,12/11/2013 05:00:00 PM,,OMB Offices, Portland,OR,"NOTE: Due to advanced building security protocol, if members of the public plan to attend the public portion of this meeting, they must notify the OMB at least 24 hours in advance.  Public attendees will be required to provide their name, company or association name, and photo identification.  Upon arrival to the building, attendees will check-in with the security officer on the second floor.  He will then escort the attendee to the meeting. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx
",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Investigative Committee,Monthly meeting,05/05/2016 07:30:00 AM,05/05/2016 06:00:00 PM,OMB Offices, Portland,OR,"The 5-member Investigative Committee reviews investigations that have been conducted by OMB staff investigators, directs further investigative steps and interviews licensees who are under investigation, if appropriate.  The Committee makes recommendations to the full Board regarding case resolutions.  Note:  This Committee meets almost entirely in Executive Session, which is closed to members of the general public.  No final actions are taken in Executive Session.",,Theresa Lee,971-673-2700,theresa.lee@state.or.us,,,,,,,,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,
"Medical Board, Oregon",Board-Attorney Committee,Board-Attorney Committee,02/21/2013 06:00:00 PM,,OMB offices, Portland,OR,,,Brandy Trotter,,brandy.trotter@state.or.us,,,,,,,,,,,,,,
"Medical Board, Oregon",Board Meeting,Quarterly Board Meeting,04/03/2014 08:00:00 AM,04/04/2014 01:00:00 PM,OMB Office, Portland,OR,"All Board meetings except Executive Sessions are open to the Public.  Pursuant to ORS 192.660, Executive Sessions are closed.  No final actions will be taken in Executive Session.  When action is necessary, the Board or Committee will return to an open Public Meeting.  Pursuant to ORS 192.670, all Public Teleconference meetings are available for listening at the OMB office.  If you come to the Board’s office to attend a meeting, please tell the receptionist when you arrive that you are there for the meeting.  By statute, Executive sessions are open to news media and public officials. 

EXECUTIVE SESSION:  For most of Thursday, the Board will be in Executive Session reviewing cases involving individual licensees: possible disciplinary actions, possible modification of probation terms and deliberations following contested case hearings. 

PUBLIC SESSION:  The Board will go into Public Session periodically on Thursday for the sole purpose of taking formal action on cases that have been reviewed in Executive Session.  Motions for disciplinary action, approval or denial of licensure, and Board Orders will be taken in Public Session. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,http://www.oregon.gov/omb/board/Pages/Meeting-Notices.aspx,,,,,,,,,,,
"Medical Board, Oregon",Administrative Affairs Committee,Administrative Affairs Committee,06/12/2013 05:00:00 PM,,OMB Offices, Portland,OR,"NOTE: Due to advanced building security protocol, if members of the public plan to attend the public portion of this meeting, they must notify the OMB at least 24 hours in advance.  Public attendees will be required to provide their name, company or association name, and photo identification.  Upon arrival to the building, attendees will check-in with the security officer on the second floor.  He will then escort the attendee to the meeting. 

To assure that Committee make the best use of meeting time, agenda items may be reviewed prior to scheduled times.  Agenda is subject to change without additional notification.

http://www.oregon.gov/omb/pages/monthlymeetingnotice.aspx
",Yes,Brandy Trotter,971-673-2704,brandy.trotter@state.or.us,,,,,,,,,,,,,,
