"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20220401117","2022-04-13T00:00:00.000","2022-04-13T00:00:00.000","Health and Mental Hygiene","Solicitation","Services (other than human services)","81622B0005-Maintenance and Repair of Standby Emergency Generators","Competitive Sealed Bids","Procurement",,"81622B0005","2022-05-18T15:00:00.000",,"Andrew Basdeo",,"bids@health.nyc.gov",,,"<p>The New York City Department of Health and Mental Hygiene (DOHMH or the Agency) is seeking an appropriately qualified vendor to provide all labor, materials and equipment necessary and required for the provision of Maintenance and Repair of Standby Emergency Generators for DOHMH owned/operated buildings within the five (5) Boroughs of New York City. The purpose of this contract is to ensure DOHMH Emergency Generators Sets are ready and able to supply the electrical power needed during periods of disruption. The contract term is anticipated to be for five (5) years from November 1, 2022, to October 31, 2027, with no renewal options. There will be a Pre-Bid Conference at 12:30 P.M. EST, on April 26, 2022, via teleconference. Attendance by bidders is optional, but strongly recommended. Please RSVP for the conference by 2:00 P.M. EST, on April 25, 2022, by emailing the name, title, affiliation, M/WBE status, and email address of each attendee to Bids@health.nyc.gov. Please state GENERATORS ATTENDEE in the subject line. Bidders who submit an RSVP will be provided an invitation via email to attend the Pre-Bid Conference. All questions must be submitted in writing to the Authorized Agency Contact person at Bids@health.nyc.gov. Questions submitted by April 19, 2022, will be addressed at the Pre-Bid Conference. Answers to all questions received by the question deadline of April 29, 2022, will be provided in an addendum released through PASSPort. Please note that this procurement is released via PASSPort. Please visit PASSPort to respond to this solicitation. Responses are due on May 18, 2022 at 3:00 p.m. EST. Link to PASSPort Public Portal: https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p>",,,"Bid opening Location - 42-09 28th St Long Island City NY 11101 Pre bid conference location -Contact bids@health.nyc.gov to RSVP Provide Name, Title, Organization, MWBE status, and E-mail Address Online Only NY 11101 Mandatory: no Date/Time - 2022-04-26 12:30:00",,,,,,,,,,,,,,,
"20220405134","2022-04-12T00:00:00.000","2022-04-12T00:00:00.000","Housing Authority","Solicitation","Goods","smd_materials_MAILBOX LOCKS AND ACCESSORIES","Competitive Sealed Bids","Procurement",,"372899","2022-05-03T12:00:00.000","90 Church Street, 6th Floor, New York, NY  10007","Marjorie Flores","(212) 306-4728","marjorie.flores@nycha.nyc.gov",,,"<p>The New York City Housing Authority (NYCHA), Supply Management and Procurement Department (SMPD), through this Solicitation, seeks bids from qualified vendors to provide NYCHA with materials for SMD_Materials_ Mailbox Locks And Accessories AT VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY.)</p><p>The materials to be provided by the successful vendor are described in greater detail in the RFQ Number: 372899 Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness. On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If you do not have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for RFQ Number 372899. Please see details regarding the RFQ below: RFQ Number: 372899 Title: SMD_Materials_ Mailbox Locks And Accessories Location: VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY Due Date and Time: 05/03/2022 AT 12:00PM</p><p>For all inquiries regarding the scope of materials, please contact Marjorie Flores by e-mail: Marjorie.Flores@nycha.nyc.gov This is a solicitation and not an order. This solicitation does not represent a commitment by NYCHA to purchase any materials from a vendor. NYCHA reserves the right to postpone, or cancel this solicitation, to alter the requirements at any time, to reject any and all proposals, and to request new proposals and/or refrain from awarding any contract pursuant to this solicitation if NYCHA deems it in its best interest to do so. In addition, NYCHA, in its sole discretion, may waive what it considers to be non-material, non-conformance by a proposer with the requirements of this solicitation. Thank you for your interest. NYCHA looks forward to hearing from you.</p>",,,,,,,,,,,,,,,,,,
"20220405129","2022-04-12T00:00:00.000","2022-04-12T00:00:00.000","Housing Authority","Solicitation","Goods","Bid Extension: SMD_Materials_Hardware for Doors, Strike Plates, Chains, Knob Sets, Spindles","Competitive Sealed Bids","Procurement",,"372895-2","2022-05-11T12:00:00.000","90 Church Street, 6th Floor, New York, NY  10007","Marjorie Flores","(212) 306-4728","marjorie.flores@nycha.nyc.gov",,,"<p>The New York City Housing Authority (NYCHA), Supply Management and Procurement Department (SMPD), through this Solicitation, seeks bids from qualified vendors to provide NYCHA with materials for SMD_Materials_Hardware for Doors, Strike Plates, Chains, Knob Sets, Spindles AT VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY.)</p><p>The materials to be provided by the successful vendor are described in greater detail in the RFQ Number: 372895-2 Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness. On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If yonot have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for RFQ Number 372895-2.</p><p>Please see details regarding the RFQ below: RFQ Number: 372895-2 Title: SMD_Materials_Hardware for Doors, Strike Plates, Chains, Knob Sets, Spindles Location: VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY Due Date and Time: 05/11/2022 AT 12:00PM For all inquiries regarding the scope of materials, please contact Marjorie Flores by e-mail: Marjorie.Flores@nycha.nyc.gov This is a solicitation and not an order. This solicitation does not represent a commitment by NYCHA to purchase any materials from a vendor. NYCHA reserves the right to postpone, or cancel this solicitation, to alter the requirements at any time, to reject any and all proposals, and to request new proposals and/or refrain from awarding any contract pursuant to this solicitation if NYCHA deems it in its best interest to do so. In addition, NYCHA, in its sole discretion, may waive what it considers to be non-material, non-conformance by a proposer with the requirements of this solicitation. Thank you for your interest. NYCHA looks forward to hearing from you.</p>",,,,,,,,,,,,,,,,,,
"20220405135","2022-04-12T00:00:00.000","2022-04-12T00:00:00.000","Housing Authority","Solicitation","Goods","Bid Extension: smd_materials_CARPENTRY HARDWARE, BI-FOLD TRACKS, PARTS AND ACCESSORIES","Competitive Sealed Bids","Procurement",,"372897-3","2022-05-25T12:00:00.000","90 Church Street, 6th Floor, New York, NY  10007","Marjorie Flores","(212) 306-4728","marjorie.flores@nycha.nyc.gov",,,"<p>The New York City Housing Authority (NYCHA), Supply Management and Procurement Department (SMPD), through this Solicitation, seeks bids from qualified vendors to provide NYCHA with materials for SMD_ Carpentry Hardware, Bi-Fold Tracks, Parts and Accessories AT VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY.)</p><p>The materials to be provided by the successful vendor are described in greater detail in the RFQ Number: 372897-3 Interested vendors are invited to obtain a copy of the opportunity at NYCHAs website by going to the http://www.nyc.gov/nychabusiness. On the left side, click on iSupplier Vendor Registration/Login link. (1) If you have an iSupplier account, then click on the Login for registered vendors link and sign into your iSupplier account. (2) If yonot have an iSupplier account you can Request an account by clicking on New suppliers register in iSupplier to apply for log-in credentials. Once you have accessed your iSupplier account, log into your account, then choose under the Oracle Financials home page, the menu option Sourcing Supplier, then choose Sourcing, then choose Sourcing Homepage; and conduct a search in the Search Open Negotiations box for RFQ Number 372897-3. Please see details regarding the RFQ below: RFQ Number: 372897-3 Title: SMD_Materials_ Carpentry Hardware, Bi-Fold Tracks, Parts and Accessories Location: VARIOUS DEVELOPMENTS LOCATED IN ALL FIVE (5) BOROUGHS OF NEW YORK CITY Due Date and Time: 05/25/2022 AT 12:00PM</p><p>For all inquiries regarding the scope of materials, please contact Marjorie Flores by e-mail: Marjorie.Flores@nycha.nyc.gov This is a solicitation and not an order. This solicitation does not represent a commitment by NYCHA to purchase any materials from a vendor. NYCHA reserves the right to postpone, or cancel this solicitation, to alter the requirements at any time, to reject any and all proposals, and to request new proposals and/or refrain from awarding any contract pursuant to this solicitation if NYCHA deems it in its best interest to do so. In addition, NYCHA, in its sole discretion, may waive what it considers to be non-material, non-conformance by a proposer with the requirements of this solicitation. Thank you for your interest. NYCHA looks forward to hearing from you.</p>",,,,,,,,,,,,,,,,,,
"20220408101","2022-04-11T00:00:00.000","2022-04-11T00:00:00.000","School Construction Authority","Solicitation","Goods and Services","Solicitation No. SCA-22-00087R: Construction Management Services in Connection with Contingent and Temporary Staffing","Request for Proposals","Procurement",,"22-00087R","2022-04-12T00:00:00.000","rfp@nycsca.org","Roxane Pacheco","(718) 472-8361","ntarek@nycsca.org",,,,,,,,,,,,,,,,,,,,,
"20220330124","2022-04-11T00:00:00.000","2022-04-11T00:00:00.000","NYC Health + Hospitals","Solicitation","Human Services/Client Services","Correction: Events Planning AND PRODUCTION","Request for Proposals","Procurement",,"1069","2022-05-12T15:00:00.000","50 Water Street, 12th Floor, New York, N.Y. 10004","Eva Bein","(347) 681-0430","halfora@metroplus.org",,,"<p>MetroPlusHealth is looking for a full-service agency partner to assist with event planning & production</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175227,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175228,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175229,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175231,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175232,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175396,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220330124&amp;DocumentID=175397",,,,,,,
"20220315117","2022-04-11T00:00:00.000","2022-04-11T00:00:00.000","Parks and Recreation","Solicitation","Services (other than human services)","Bid Extension: 84622P0013-Landscape Architecture Parent Contract","Competitive Sealed Proposals","Procurement","Other (Describe below in Other Legally Mandated Information)","84622P0013","2022-04-14T14:00:00.000",,"Jessica Augustin","(718) 760-7262","rfpsubmissions@parks.nyc.gov",,,"<p>Contract awards to provide landscape architecture services or consulting services for various Parks projects in any of the Citys five (5) Boroughs.</p>",,,"Pre bid conference location -Meeting Link https://us02web.zoom.us/j/9573076290?pwd=cnVXVzN2Q014SjBLaktvVzIzWnlvUT09  Meeting ID: 957 307 6290; Passcode: 118035 Corona NY 11368 Mandatory: no Date/Time - 2022-03-29 13:00:00",,,,,,,,,,,,,,,
"20220406104","2022-04-11T00:00:00.000","2022-04-11T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","GRP:DONALDSON DURALIFE AIR CLEANER AND ACCESSORIES","Competitive Sealed Bids","Procurement",,"85722B0108","2022-05-03T10:30:00.000","1 Centre Street, 18th Floor, New York, NY 10007-1602","Anne-Sherley Almonor","(212) 386-0419","aalmonor@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To review the details for this solicitation and participate, please use the following link below and use the keyword search fields to find the solicitation for GRP:DONALDSON DURALIFE AIR CLEANER AND ACCESSORIES   You can search by PIN# 85722B0108 or search by keyword:</p><p> </p><p>https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p>",,,,,,,,,,,,,,,,,,
"20220407103","2022-04-11T00:00:00.000","2022-04-11T00:00:00.000","Housing Authority","Solicitation","Services (other than human services)","IDIQ Contract Citywide Environmental Consulting Services - Asbestos","Request for Quote","Procurement",,"371894","2022-04-22T00:00:00.000","90 Church Street, 6th Floor, New York, NY, 10007","Karen Gill","(212) 306-4505","karen.gill@nycha.nyc.gov",,,"<p>INDEFINITE DELIVERY INDEFINITE QUANTITY (IDIQ) CONTRACT FOR: CITYWIDE ENVIRONMENTAL CONSULTING SERVICES-Asbestos. No Bid Security Required.</p><p>The Term of this Contract is Three (3) years, with the option to extend, at NYCHA's sole discretion, for two (2) one-year periods.</p><p>In addition to the documents attached below, bidders are directed to review the Special Notices and Conditions, Instructions to Bidders, and General Conditions prior to submitting a bid. To access these documents, click on the 'Contract Terms' tab above, and then 'Preview Contract Terms,' to download a PDF version.</p><p> A non-mandatory Proposers conference (Proposers Conference) will be hosted online via Microsoft Teams on April 13, 2022 at 1:00 P.M. Proposers Conference Meeting Information: 646-838-1534, Conference ID: 716623860#. Although attendance is not mandatory at the Proposers Conference, it is strongly recommended that all interested Proposers attend. Proposers who wish to attend must RSVP by e-mail to NYCHAs Coordinator by no later than April 12, 2022 at 4:00 P.M. NYCHA additionally recommends that Proposers e-mail questions in advance of the Proposers Conference to NYCHAs Coordinator by no later than 12:00 P.M. on April 12, 2022. Questions submitted in writing must include the firm name and the name, title, address, telephone number and e-mail address of the individual to whom responses to the Proposers questions should be given. Proposers will be permitted to ask additional questions at the Proposers Conference. All questions and answers will be provided to all firms that received a copy of this RFQ. </p><p>Please note that in the event NYCHA receives no responses in connection with this RFQ by the original bid submission deadline, the bid submission deadline shall be extended automatically for seven (7) calendar days. The foregoing extension does not in any way limit NYCHA's right to extend the bid submission deadline for any other reason.</p><p>Prior to submitting a bid, please confirm that your bid response includes all required forms and documentation and that all required forms and documentation are properly completed, signed, and notarized, where applicable.</p><p>Note: In response to the COVID-19 outbreak, we are accepting only electronic bids submitted online via iSupplier. Paper bids will not be accepted or considered. Please contact NYCHA Procurement @ procurement@nycha.nyc.gov for assistance.</p><p>Please note: An Up-to-Date Prevailing Wages Links are posted on iSupplier under Quick Links Section of Sourcing Supplier. The vendors are responsible for being informed of any updates to the Prevailing Wage Schedule..</p><p>Interested firms are invited to obtain a copy of the RFP on NYCHA`s website. To conduct a search for the RFP number; vendors are instructed to open the link: http://www1.nyc.gov/site/nycha/busines s/isupplier-vendor-registration.page</p>",,,,,,,,,,,,,,,,,,
"20220331137","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","NYC Health + Hospitals","Solicitation","Goods","Coney Island Hospital: Phlebotomy","Request for Quote","Procurement",,"CIH-CP4A-22","2022-04-22T15:00:00.000","finkens@nychhc.org","Samuel H. Finken","(646) 537-0665","finkens@nychhc.org",,,"<p>Coney Island Hospital is seeking a comprehensive quotation for: (2) Cart, Procedure, Phlebotomy (3) Chair, Clinical, Blood Draw (2) Chair, Clinical, Blood Draw, Reclining.</p>",,,"Compliance with Federal Emergency Management Agency Regulations",,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175136,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175137,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175138,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175139,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175140,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175141,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175142,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175143,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175144,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175145,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175146,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175147,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331137&amp;DocumentID=175148",,,,,,,
"20220404121","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","GRP: INGERSOLL-RAND AIR COMPRESSORS","Competitive Sealed Bids","Procurement",,"85722B0106","2022-05-03T10:30:00.000","1 Centre Street, 18th Floor, New York, NY 10007-1602; Anne-Sherley Almonor; Phone: (212) 386-0419; Email: aalmonor@dcas.nyc.gov","Anne-Sherley Almonor","(212) 386-0419","aalmonor@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To review the details for this solicitation and participate, please use the following link below and use the keyword search fields to find the solicitation for GRP: INGERSOLL-RAND AIR COMPRESSORS  You can search by PIN# 85722B0106 or search by keyword:</p><p> </p><p>https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p>",,,,,,,,,,,,,,,,,,
"20220328128","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","Transportation","Solicitation","Services (other than human services)","84122B0013-Traffic Signal Maintenance","Competitive Sealed Bids","Procurement",,"84122B0013","2022-05-12T11:00:00.000",,"Hari Velkur",,"hvelkur@dot.nyc.gov",,,"<p>Traffic Signal Maintenance of all illuminated traffic control devices within the five Boroughs by geographical areas In the City of New York. Manhattan - Area #1 Bronx - Area #2 Brooklyn - Area #3 Queens - Area #4 Staten Island - Area #5</p>",,,"Bid opening Location - https://zoom.us/j/96094505535?pwd=Z2x1NTVHWUZvck1yK1FTN3FVYkg2dz09, Passcode: 762128 One Tap Mobile: US: +19292056099,,96094505535#,,,,*762128#  or +13126266799,,96094505535#,,,,*762128#Webinar ID: 960 9450 5535 or Telephone US: +1 929 205 6099   NEW YORK NY 10041 Pre bid conference location -Please send request to attend Pre Bid Coference.   New York NY 10041 Mandatory: no Date/Time - 2022-04-07 10:00:00",,,,,,,,,,,,,,,
"20220331140","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","NYC Health + Hospitals","Solicitation","Goods","Coney Island Hospital: Cylinder cart","Request for Quote","Procurement",,"CIH-CP4A-33","2022-04-22T15:00:00.000","finkens@nychhc.org","Samuel H. Finken","(646) 537-0665","finkens@nychhc.org",,,"<p>Coney Island Hospital is seeking a comprehensive quotation for: (2) Cart, Cylinder, D&E, Multi (4) Cart, Cylinder, D&E, Single.</p>",,,"Compliance with Federal Emergency Management Agency Regulations",,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175149,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175150,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175151,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175152,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175153,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175154,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175155,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175156,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175157,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175158,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175159,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331140&amp;DocumentID=175160",,,,,,,
"20220401101","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","NYC Health + Hospitals","Solicitation","Goods","Coney Island Hospital: Flowmeters and Regulators","Request for Quote","Procurement",,"CIH-CP6-11","2022-04-22T15:00:00.000","finkens@nychhc.org","Samuel H. Finken","(646) 537-0665","finkens@nychhc.org",,,"<p>Coney .Island Hospital is seeking a comprehensive quotation for: (347) Flowmeter, Air (364) Flowmeter, Oxygen (2) Flowmeter, Oxygen, Low-flow (15) Flowmeter, Oxygen, Pediatric/ Neonatal (467) Regulator, Suction, Intermittent/Continuous</p>",,,"Compliance with Federal Emergency Management Agency Regulations",,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175178,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175179,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175180,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175181,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175182,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175183,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175184,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175185,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175186,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175187,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175188,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175189,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175190,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175191,https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220401101&amp;DocumentID=175192",,,,,,,
"20220331103","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","liners, polyethlene, extra heavy duty","Competitive Sealed Bids","Procurement",,"85722B0126","2022-05-10T10:30:00.000","1 Centre Street, 18th Floor, New York, NY 10007-1602","Michelle McCoy","(212) 386-0469","mmccoy@dcas.nyc.gov",,,"<p>All Bids are submitted electronically using NYC PASSPort. To review the details of this soliciation and participate, please use the link below and use the'keyword' search field to located the solicitation for 'LINERS, POLYETHYLENE,EXTRA HEAVY DUTY'. You may also search using the PIN# 85722B0126. https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public If you have any issues with PASSPort, please e-mail the PASSPort Helpdesk at: help@mocs.nyc.gov .</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220331103&amp;DocumentID=175116",,,,,,,
"20220302101","2022-04-08T00:00:00.000","2022-04-08T00:00:00.000","Citywide Administrative Services","Solicitation","Goods","Bid Extension: Parts for settling tanks sludge collection systems","Competitive Sealed Bids","Procurement",,"85722B0119","2022-05-04T10:30:00.000","1 Centre Street, 18th Floor Bid Room, New York, NY  10007","Benny Zhong","(212) 386-0472","bzhong@dcas.nyc.gov",,,"<p>All bids are done on PASSPort. To review the details for this solicitation and participate, please use the following link below and use the keyword search fields to find the solicitation:</p><p>https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public</p><p>If there are any issues with PASSPort, contact MOCS via the following link: </p><p>https://mocssupport.atlassian.net/servicedesk/customer/portal/8</p>",,,,,,,,,,,"https://a856-cityrecord.nyc.gov/Search/GetFile?SectionID=6&amp;RequestStatus=Archived&amp;RequestID=20220302101&amp;DocumentID=175226",,,,,,,
