"mastertradenameid","tradenamedescription","tradenameform","effectivedate","firstname","middlename","lastname","suffix","registrantorganization","address1","address2","city","state","zipcode","zipcode4","country","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","mailingcountry","dateadded","entitystatus","entityformdate"
"20211716945","The Grove Restaurant and Bar","Entity Type","2021-08-02T00:00:00.000",,,,,"The Grove CO, LLC","1970 S Main Street",,"Delta","CO",,,"US",,,,,,,,"2021-08-02T00:00:00.000","GOOD",
"20211681338","Discovery Cafe","Entity Type","2021-07-26T00:00:00.000",,,,,"Kings and Priests Ministry","P.O. Box 754",,"New Castle","CO",,,"US",,,,,,,,"2021-07-26T00:00:00.000","GOOD",
"20211682105","ENSO SUSHI & GRILL","Entity Type","2021-07-26T00:00:00.000",,,,,"Enso, Inc., Dissolved August 4, 2021","5317 S ELK WAY",,"Aurora","CO",,,"US",,,,,,,,"2021-07-26T00:00:00.000","VDISS",
"20211656784","101 BAR AND GRILL LLC","Entity Type","2021-07-20T00:00:00.000",,,,,"101 Bar and Grill LLC","101 County Road 13",,"Garcia","CO",,,"US",,,,,,,,"2021-07-20T00:00:00.000","GOOD",
"20211655484","LA UNICA RESTAURANT MEXICANO","Individual","2021-07-20T00:00:00.000","Stephanie",,"Daubendiek",,,"3317 West Colorado Ave",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-07-20T00:00:00.000",,
"20211646208","Abuelos Mexican Grill","Entity Type","2021-07-15T00:00:00.000",,,,,"Mata Properties LLC","17225 E Wagontrail Pkwy",,"Aurora","CO",,,"US",,,,,,,,"2021-07-15T00:00:00.000","GOOD",
"20211644925","Gravity Cafe","Entity Type","2021-07-15T00:00:00.000",,,,,"Gravity Espresso LLC","1111 Engineering Dr",,"Boulderr","CO",,,"US",,"B-215","Longmont","CO",,,"US","2021-07-15T00:00:00.000","GOOD",
"20211641405","Rodizio Grill","Entity Type","2021-07-13T00:00:00.000",,,,,"Fenix DTC, LLC","9829 S 1300 E Ste 302",,"Sandy","UT",,,"US",,,,,,,,"2021-07-13T00:00:00.000","GOOD",
"20211638768","Penthouse Restaurant Cafe and Bar","Entity Type","2021-07-12T00:00:00.000",,,,,"Penthouse Enterprise LLC","305 S Ridge Street","Unit 6661","Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2021-07-12T00:00:00.000","GOOD",
"20211639262","DGO MEXICAN GRILL","Entity Type","2021-07-12T00:00:00.000",,,,,"DGO MEXICAN GRILL LLC","6101 E 64TH AVE",,"Commerce City","CO",,,"US",,,"Denver","CO",,,"US","2021-07-12T00:00:00.000","GOOD",
"20211636253","Library Cafe","Entity Type","2021-07-11T00:00:00.000",,,,,"Croutons LLC","228 S Grant st","Apt 2","Denver","CO",,,"US",,"apt 2","Denver","CO",,,"US","2021-07-11T00:00:00.000","RP_NC",
"20211630660","Woody's Bar & Grill","Entity Type","2021-07-08T00:00:00.000",,,,,"Woody's 719 LLC","3881 E. Pikes Peak Ave.",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-07-08T00:00:00.000","GOOD",
"20211629080","Higher Grounds Cafe","Entity Type","2021-07-07T00:00:00.000",,,,,"Cupps Coffee Brewery, Incorporated","803 B 14th Street",,"Golden","CO",,,"US",,,"Golden","CO",,,"US","2021-07-07T00:00:00.000","GOOD",
"20211623231","MOUNTAINDALE CAFE'","Entity Type","2021-07-05T00:00:00.000",,,,,"DE Enterprises, Inc.","2000 BARRETT RD",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-07-05T00:00:00.000","DQ",
"20211616947","Crazy Corner Cafe","Individual","2021-07-01T00:00:00.000","Nancy",,"Chairez",,,"823 8th street",,"Alamosa","CO",,,"US",,,"San Luis","CO",,,"US","2021-07-01T00:00:00.000",,
"20211604834","Mr. Boss Bar & Grill","Entity Type","2021-06-29T00:00:00.000",,,,,"Mr. Boss Bar & Grill LLC","9701 Pearl St. Apt. 7010",,"Thornton","CO",,,"US",,,,,,,,"2021-06-29T00:00:00.000","RP_NC",
"20211601074","Homer Langrill","Entity Type","2021-06-28T00:00:00.000",,,,,"First Fidelity USA, Inc","102 S Tejon","SUITE 1100","Colorado Springs","CO",,,"US",,,"Deerfield Beach","FL",,,"US","2021-06-28T00:00:00.000","GOOD",
"20211602421","Stoney's Bar & Grill","Entity Type","2021-06-28T00:00:00.000",,,,,"Colorado Publicans WPV, LLC","120 Parry Peak Way",,"Winter Park","CO",,,"US",,,"Denver","CO",,,"US","2021-06-28T00:00:00.000","GOOD",
"20211600282","LA FIESTA MEXICAN GRILL","Entity Type","2021-06-28T00:00:00.000",,,,,"OCAN LLC","1755 Central Park Drive",,"Steamboat Springs","CO",,,"US",,,,,,,,"2021-06-28T00:00:00.000","GOOD",
"20211600247","LA FIESTA GRILL & CANTINA","Entity Type","2021-06-28T00:00:00.000",,,,,"OCAN LLC","1755 Central Park Drive",,"Steamboat Springs","CO",,,"US",,,,,,,,"2021-06-28T00:00:00.000","GOOD",
"20211594903","Homegrown Cafe","Entity Type","2021-06-26T00:00:00.000",,,,,"Wisdom and Roots LLC","146 SouthGolfwood Drive West",,"Pueblo West","CO",,,"US",,,,,,,,"2021-06-26T00:00:00.000","DQ",
"20211574376","Radiator Cafe and Bar","Entity Type","2021-06-23T00:00:00.000",,,,,"Radiator LLC","2079 W. 44th Avenue",,"Denver","CO",,,"US",,,,,,,,"2021-06-23T00:00:00.000","GOOD",
"20211544986","Lazy Dog Grill","Entity Type","2021-06-10T00:00:00.000",,,,,"Lazy Dog Saloon, LLC","257 Sherman Street Unit F",,"Ridgway","CO",,,"US",,,,,,,,"2021-06-10T00:00:00.000","DQ",
"20211544973","Lazy Dog Saloon & Grill","Entity Type","2021-06-10T00:00:00.000",,,,,"Lazy Dog Saloon, LLC","257 Sherman Street Unit F",,"Ridgway","CO",,,"US",,,,,,,,"2021-06-10T00:00:00.000","DQ",
"20211541173","Restaurant Olivia","Entity Type","2021-06-09T00:00:00.000",,,,,"Restaurant Olivia,  LLC","1369 South Ulster Street",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2021-06-09T00:00:00.000","GOOD",
"20211537255","Suehiro Japanese Restaurant","Entity Type","2021-06-07T00:00:00.000",,,,,"Duburu Inc","631 N Main St",,"Pueblo","CO",,,"US",,,,,,,,"2021-06-07T00:00:00.000","GOOD",
"20211526954","CASABLANCA CAFE & HOOKAH","Entity Type","2021-06-02T00:00:00.000",,,,,"KASBAH CAFE LLC","2266 S COLORADO BLVD",,"Denver","CO",,,"US",,,"Glendale","CO",,,"US","2021-06-02T00:00:00.000","GOOD",
"20211527550","The Castle Bar & Grill","Entity Type","2021-06-02T00:00:00.000",,,,,"T & K Smith Enterprises, Inc.","9086 W. Chatfield Drive",,"Littleton","CO",,,"US",,,"Littleton","CO",,,"US","2021-06-02T00:00:00.000","GOOD",
"20211522179","Jumbos Sports Bar and Grill","Entity Type","2021-06-01T00:00:00.000",,,,,"Jumbos Sports Bar And Grill Inc","6111 W Colfax Ave",,"Lakewood","CO",,,"US",,,,,,,,"2021-06-01T00:00:00.000","GOOD",
"20211486327","Cafe & Bakery Cheri","Entity Type","2021-05-24T00:00:00.000",,,,,"Top gourmet services LLC","1318 INDEPENDENCE STREET","UNIT 4","Lakewood","CO",,,"US",,"UNIT 4","Lakewood","CO",,,"US","2021-05-24T00:00:00.000","GOOD",
"20211472160","Bin 46 Craft Bar & Restaurant","Entity Type","2021-05-21T00:00:00.000",,,,,"Bin 46, Inc","1733 Venice Lane",,"Longmont","CO",,,"US",,,,,,,,"2021-05-21T00:00:00.000","GOOD",
"20211470803","Henrys Bar and Grill","Entity Type","2021-05-20T00:00:00.000",,,,,"HEI HAN ENTERPRISES, INC.","330 W EISENHOWER DR",,"Louisville","CO",,,"US",,,"Louisville","CO",,,"US","2021-05-20T00:00:00.000","GOOD",
"20211469635","Alibi's Bar and Grill","Entity Type","2021-05-20T00:00:00.000",,,,,"Factari Food, LLC","7983 S Broadway",,"Littleton","CO",,,"US",,,"Parker","CO",,,"US","2021-05-20T00:00:00.000","GOOD",
"20211467462","Allegria Restaurant and Catering","Entity Type","2021-05-19T00:00:00.000",,,,,"Allegria LLC","335 Main Street",,"Carbondale","CO",,,"US",,,"Carbondale","CO",,,"US","2021-05-19T00:00:00.000","GOOD",
"20211468416","The BOCO Restaurant","Entity Type","2021-05-19T00:00:00.000",,,,,"The BOCO Restaurant Co.","4800 Baseline Road A109",,"Boulder","CO",,,"US",,,"Boulder","CO",,,"US","2021-05-19T00:00:00.000","GOOD",
"20211468428","Larkspur Pizzeria & Cafe","Entity Type","2021-05-19T00:00:00.000",,,,,"Brooks' Italian LLc","8815 spruce mountain road",,"Larkspur","CO",,,"US",,,,,,,,"2021-05-19T00:00:00.000","GOOD",
"20211456473","COCULA'S RESTAURANT LLC","Entity Type","2021-05-14T00:00:00.000",,,,,"Cocula's Resturant, LLC","4701 PEORIA ST STE 114",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2021-05-14T00:00:00.000","GOOD",
"20211456284","Mi Mexico Family Mexican Restaurant","Entity Type","2021-05-14T00:00:00.000",,,,,"El Reno Inc.","118 7th Ave.",,"Ouray","CO",,,"US",,,,,,,,"2021-05-14T00:00:00.000","GOOD",
"20211454841","Roots Cafe","Entity Type","2021-05-13T00:00:00.000",,,,,"THE WANDERLUST LLC","401 Colorado Ave",,"Grand Junction","CO",,,"US",,,,,,,"US","2021-05-13T00:00:00.000","RP_NC",
"20211445509","The Little Cafe","Entity Type","2021-05-10T00:00:00.000",,,,,"Waheguru5, LLC","Colorado Mills Mall","14500 W Colfax Ave, Unit K103","Lakewood","CO",,,"US",,,,,,,,"2021-05-10T00:00:00.000","GOOD",
"20211436079","SABOR SALVADORENO RESTAURANT","Entity Type","2021-05-05T00:00:00.000",,,,,"SABOR SALVADORENO RESTAURANT LLC","3896 MORRISON RD",,"Denver","CO",,,"US",,,,,,,"US","2021-05-05T00:00:00.000","GOOD",
"20211429847","Mystic Mesa Cafe","Entity Type","2021-05-03T00:00:00.000",,,,,"Mystic Mesa LLC","12216 Mystic Mesa Road",,"Hotchkiss","CO",,,"US",,,,,,,,"2021-05-03T00:00:00.000","GOOD",
"20211428473","Root's Cafe LLC","Entity Type","2021-05-03T00:00:00.000",,,,,"Root's Cafe LLC","2865 Wyatt St",,"Colorado Springs","CO",,,"US",,,,,,,"US","2021-05-03T00:00:00.000","GOOD",
"20211429517","El Abuelo Family Restaurant","Entity Type","2021-05-03T00:00:00.000",,,,,"La Gavilana LLC","17225 E Wagontrail Pkwy",,"Aurora","CO",,,"US",,,,,,,,"2021-05-03T00:00:00.000","GOOD",
"20211422228","Frenchy's Cafe","Entity Type","2021-04-30T00:00:00.000",,,,,"CIMARRON COLORADO PROPERTIES LLC","1711 County Road 55",,"Almont","CO",,,"US",,,"Mesa","AZ",,,"US","2021-04-30T00:00:00.000","GOOD",
"20211415788","Beirut Grill 2","Entity Type","2021-04-29T00:00:00.000",,,,,"Bernal Middle East LLC","1456 Champa Street",,"Denver","CO",,,"US",,,,,,,,"2021-04-29T00:00:00.000","RP_NC",
"20211408594","Sopris Cafe","Entity Type","2021-04-27T00:00:00.000",,,,,"Iron Mountain Hot Springs LLC","281 Centennial Street",,"Glenwood Springs","CO",,,"US",,,,,,,,"2021-04-27T00:00:00.000","GOOD",
"20211399081","Tequila Village Mexican Restaurant","Entity Type","2021-04-26T00:00:00.000",,,,,"La Tarasca Torres, LLC","1749 Lake Woodmoor Dr",,"Monument","CO",,,"US",,,,,,,,"2021-04-26T00:00:00.000","GOOD",
"20211388504","Mae's Espresso Cafe","Entity Type","2021-04-23T00:00:00.000",,,,,"Maes Cafe and Espresso","76 N McCulloch Suite 180",,"Pueblo West","CO",,,"US",,,"Pueblo West","CO",,,"US","2021-04-23T00:00:00.000","DQ",
"20211379199","Lucky Bamboo chinese restaurant","Entity Type","2021-04-22T00:00:00.000",,,,,"Ivan Thong LLC","111 Bell Avenue",,"Alamosa","CO",,,"US",,,,,,,,"2021-04-22T00:00:00.000","RP_NC",
"20211373628","Pink Pig BBQ and Grill","Entity Type","2021-04-20T00:00:00.000",,,,,"Snack Shack, Dissolved September 13, 2021","900 Park Ave.",,"Rifle","CO",,,"US",,,,,,,,"2021-04-20T00:00:00.000","VDISS",
"20211367989","Tous les Jours Bakery Cafe","Entity Type","2021-04-19T00:00:00.000",,,,,"TLJ Thornton, LLC","14352 Lincoln Street","#107","Thornton","CO",,,"US",,,,,,,,"2021-04-19T00:00:00.000","GOOD",
"20211361004","Ryan's Sports Grill","Entity Type","2021-04-15T00:00:00.000",,,,,"B2W LLC","925 E Harmony Rd","Unit 100","Fort Collins","CO",,,"US",,,,,,,,"2021-04-15T00:00:00.000","GOOD",
"20211350863","Z Mercury Cafe","Entity Type","2021-04-10T00:00:00.000",,,,,"JUPITER/PLUTO COMPANY LLC","2195-2199 CALIFORNIA ST",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2021-04-10T00:00:00.000","GOOD",
"20211350716","Mimi's Cafe","Entity Type","2021-04-10T00:00:00.000",,,,,"Jolly Man Foods LLC","4185 W. Figarden Drive","Suite 102","Fresno","CA",,,"US",,,"Wylie","TX",,,"US","2021-04-10T00:00:00.000","GOOD",
"20211343200","pho cafe Asian Cuisines","Entity Type","2021-04-07T00:00:00.000",,,,,"Pho Cafe Aurora Inc.","12405 Mississippi Ave","Unit #200","Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2021-04-07T00:00:00.000","DQ",
"20211341770","Home Cookin' Cafe","Entity Type","2021-04-06T00:00:00.000",,,,,"Buhelos, Inc.","1632 Old Squaw Pass Rd",,"Evergreen","CO",,,"US",,,"Evergreen","CO",,,"US","2021-04-06T00:00:00.000","GOOD",
"20211314655","Barrera's Mexican Grill","Individual","2021-03-30T00:00:00.000","Angela","Marie","Barrera",,,"11801 york st","Apt 2027","Thornton","CO",,,"US",,"Apt 2027","Thornton","CO",,,"US","2021-03-30T00:00:00.000",,
"20211306747","Little Cafe WPS Starbucks","Entity Type","2021-03-27T00:00:00.000",,,,,"Gemstone Holdings LLC, Dissolved April 23, 2022","250 Adams Street",,"Denver","CO",,,"US",,,,,,,,"2021-03-27T00:00:00.000","VDISS",
"20211295446","Havana Bakery & Cafe","Entity Type","2021-03-24T00:00:00.000",,,,,"Colome Investments LLC","3176 S Cathay Circle",,"Aurora","CO",,,"US",,,,,,,"US","2021-03-24T00:00:00.000","GOOD",
"20211268097","SteamCafe","Entity Type","2021-03-22T00:00:00.000",,,,,"Uncommon Brands LLC","3800 Buchtel Blvd #100384",,"Denver","CO",,,"US",,,,,,,,"2021-03-22T00:00:00.000","GOOD",
"20211259648","Dippers & Grillers","Entity Type","2021-03-18T00:00:00.000",,,,,"Fort Collins Cheesesteak, Inc","301 - 303 South College Ave.",,"Fort Collins","CO",,,"US",,,,,,,,"2021-03-18T00:00:00.000","GOOD",
"20211261183","EL COSTENITO MEXICAN GRILL","Entity Type","2021-03-18T00:00:00.000",,,,,"Station Masters, Inc.","10890 E Dartmouth Ave",,"Denver","CO",,,"US",,,,,,,,"2021-03-18T00:00:00.000","DQ",
"20211251502","Cantina Cafe","Entity Type","2021-03-15T00:00:00.000",,,,,"1962 Market Street LLC","1962 Market Street",,"Denver","CO",,,"US",,,,,,,,"2021-03-15T00:00:00.000","DQ",
"20211247923","Dairy Queen Grill and Chill","Entity Type","2021-03-12T00:00:00.000",,,,,"KDS Enterprises Inc.","7250 S. Liverpool St.",,"Centennial","CO",,,"US",,,,,,,,"2021-03-12T00:00:00.000","GOOD",
"20211241030","CRYSTAL ISLAND RESTAURANT","Entity Type","2021-03-10T00:00:00.000",,,,,"F and S LLC","3901-K E 112TH AVE",,"Thornton","CO",,,"US",,,"Denver","CO",,,"US","2021-03-10T00:00:00.000","GOOD",
"20211238711","Club 14 Garden Grill and Pub The Gang of 14","Entity Type","2021-03-09T00:00:00.000",,,,,"T-Dad Toad, LLC","1212 Motor City Drive",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-03-09T00:00:00.000","GOOD",
"20211233675","Cafe Bernard","Entity Type","2021-03-07T00:00:00.000",,,,,"Mateo's Cafe LLC","101 Emma Road Unit 52",,"Basalt","CO",,,"US",,,,,,,,"2021-03-07T00:00:00.000","GOOD",
"20211231226","Musso's Restaurant","Entity Type","2021-03-05T00:00:00.000",,,,,"LISA INC","35250 HIGHWAY 50 E",,"Pueblo","CO",,,"US",,,,,,,,"2021-03-05T00:00:00.000","DQ",
"20211227941","Amman Hookah Lounge and Cafe","Entity Type","2021-03-04T00:00:00.000",,,,,"Amman Hookah Cafe LLC","16070 E Dartmouth Avenue","Suite 2","Aurora","CO",,,"US",,,,,,,,"2021-03-04T00:00:00.000","GOOD",
"20211220638","The Dally Bar & Grill","Entity Type","2021-03-02T00:00:00.000",,,,,"Saddle Horn, Inc.","1045 Garden of Gods - Ste T",,"Colorado Springs","CO",,,"US",,,,,,,,"2021-03-02T00:00:00.000","GOOD",
"20211210838","Lou's Soulful Kitchen & Grill","Entity Type","2021-03-01T00:00:00.000",,,,,"L.A. Dixon Enterprise LLC","1007 Norfolk Street",,"Aurora","CO",,,"US",,,"Aurora","CO",,,"US","2021-03-01T00:00:00.000","GOOD",
"20211206261","World Arena Cafe and Pro Shop",,"2021-02-27T00:00:00.000",,,,,"FS Company LLC","3014 Springridge Drive",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-02-27T00:00:00.000",,
"20211189346","MARRAKECH GRILL, KALIMERA GRILL, GHOST KITCHEN, COLORADO CLOUD KITCHEN","Entity Type","2021-02-24T00:00:00.000",,,,,"National Services Corp.","2323 Curtis St",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2021-02-24T00:00:00.000","GOOD",
"20211175019","Fitch Ranch Restaurant Group LLC","Entity Type","2021-02-23T00:00:00.000",,,,,"Fitch Ranch Restaurant Group LLC","150 GCR 217",,"Parshall","CO",,,"US",,,"Granby","CO",,,"US","2021-02-23T00:00:00.000","GOOD",
"20211174576","Fitch Ranch Restaurant LLC","Individual","2021-02-23T00:00:00.000","Deborah",,"Fitch",,,"150 gcr 217",,"Parshall","CO",,,"US",,,"Granby","CO",,,"US","2021-02-23T00:00:00.000",,
"20211158406","Whistle Pig Coffee Stop & Cafe","Entity Type","2021-02-18T00:00:00.000",,,,,"3rd Street Ventures Inc","121 East 3rd Street",,"Rifle","CO",,,"US",,,"Rifle","CO",,,"US","2021-02-18T00:00:00.000","DQ",
"20211151900","Naan Curry Grill","Entity Type","2021-02-16T00:00:00.000",,,,,"CHOUDHRY ENTERPRISE LLC","16049 brooklime ct",,"Parker","CO",,,"US",,,"Parker","CO",,,"US","2021-02-16T00:00:00.000","GOOD",
"20211144310","Club 14 Garden Grill and Pub","Entity Type","2021-02-12T00:00:00.000",,,,,"T-Dad Toad, LLC","1212 Motor City Drive",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-02-12T00:00:00.000","GOOD",
"20211138726","Little India Restaurant & Bar","Entity Type","2021-02-10T00:00:00.000",,,,,"Baidwan Central Inc","7352 29th Ave","Unit #704","Denver","CO",,,"US",,"3496 W 32nd Ave","Denver","CO",,,"US","2021-02-10T00:00:00.000","GOOD",
"20211140090","OM Restaurant Software","Entity Type","2021-02-10T00:00:00.000",,,,,"Open Menu Software, LLC","992 S. 4th Street","100-258","Brighton","CO",,,"US",,,"Brighton","CO",,,"US","2021-02-10T00:00:00.000","GOOD",
"20211137872","Kneaders Bakery & Cafe 042","Entity Type","2021-02-09T00:00:00.000",,,,,"042 Castle Rock, LLC","826 New Memphis Ct",,"Castle Rock","CO",,,"US",,,"American Fork","UT",,,"US","2021-02-09T00:00:00.000","DQ",
"20211129681","La Mariposa Restaurant & Margarita House","Entity Type","2021-02-05T00:00:00.000",,,,,"CCRC, INC.","2845 28th Street",,"Boulder","CO",,,"US",,,"Longmont","CO",,,"US","2021-02-05T00:00:00.000","GOOD",
"20211112292","Cafe Colorado","Entity Type","2021-02-01T00:00:00.000",,,,,"Young LLC","P.O. Box 2941",,"Pagosa Springs","CO",,,"US",,,,,,,,"2021-02-01T00:00:00.000","GOOD",
"20211114043","HABANERO'SS MEXICAN GRILL","Entity Type","2021-02-01T00:00:00.000",,,,,"Gastorr Corp","4602 N Elizabeth Suite 110",,"Pueblo","CO",,,"US",,,"Pueblo","CO",,,"US","2021-02-01T00:00:00.000","GOOD",
"20211096396","Oasis Grill","Entity Type","2021-01-27T00:00:00.000",,,,,"RUMI LLC","15064 E MISSISSIPPI AVE",,"Aurora","CO",,,"US",,,,,,,,"2021-01-27T00:00:00.000","GOOD",
"20211095855","Pepper Pod Restaurant","Individual","2021-01-27T00:00:00.000","David","E","Martin",,,"530 fir street","po box 502","Hudson","CO",,,"US",,,"Hudson","CO",,,"US","2021-01-27T00:00:00.000",,
"20211087385","Olde Town Tavern & Grill","Entity Type","2021-01-26T00:00:00.000",,,,,"TLT Restaurants, LLC","2854 S. Reading Ct.",,"Denver","CO",,,"US",,,,,,,,"2021-01-26T00:00:00.000","GOOD",
"20211075329","Cafe 5280","Individual","2021-01-25T00:00:00.000","Mark",,"Dirks",,,"2727 29th St.",,"Boulder","CO",,,"US",,,"Longmont","CO",,,"US","2021-01-25T00:00:00.000",,
"20211063748","Tandoori Inc. DBA Tandoori Grill","Entity Type","2021-01-23T00:00:00.000",,,,,"TANDOORI INC.","619 S BROADWAY",,"Boulder","CO",,,"US",,,,,,,,"2021-01-23T00:00:00.000","GOOD",
"20211053634","HOT & SPICY CAFE","Entity Type","2021-01-20T00:00:00.000",,,,,"SHAHI KITCHEN INC, Dissolved March 1, 2022","1208 Centaur village Dr",,"Lafayette","CO",,,"US",,,"Lafayette","CO",,,"US","2021-01-20T00:00:00.000","VDISS",
"20211052932","Green Bus Cafe","Entity Type","2021-01-19T00:00:00.000",,,,,"Green Bus Cafe LLC","2125 South High Street",,"Denver","CO",,,"US",,,,,,,,"2021-01-19T00:00:00.000","GOOD",
"20211047359","The Colorado Bar and Grill","Entity Type","2021-01-18T00:00:00.000",,,,,"LEV LLC","100 E Main St",,"Oak Creek","CO",,,"US",,,"Uniontonw","PA",,,"US","2021-01-18T00:00:00.000","GOOD",
"20211040957","White Bison Bbq and Grill","Individual","2021-01-14T00:00:00.000","Larry","Dean","Hagerman","Jr.",,"1350 MONUMENT CT.",,"Fruita","CO",,,"US",,,"Fruita","CO",,,"US","2021-01-14T00:00:00.000",,
"20211040237","Mount Golian Grill","Entity Type","2021-01-14T00:00:00.000",,,,,"PCKGS LLC","PO Box 6460",,"Breckenridge","CO",,,"US",,,"Breckenridge","CO",,,"US","2021-01-14T00:00:00.000","GOOD",
"20211032536","Valley Inn Restaurant","Individual","2021-01-12T00:00:00.000","Demetrios",,"Verdos",,,"1997 S. Wadsworth Blvd.",,"Lakewood","CO",,,"US",,,"Lakewood","CO",,,"US","2021-01-12T00:00:00.000",,
"20211032999","FROTH Espresso Cafe","Individual","2021-01-12T00:00:00.000","Lisa",,"Anderson",,,"6288 Willow Springs Drive",,"Morrison","CO",,,"US",,,"Morrison","CO",,,"US","2021-01-12T00:00:00.000",,
"20211030741","Grillin' Wings & Things","Entity Type","2021-01-11T00:00:00.000",,,,,"W3 LLC","723 S. University Blvd",,"Denver","CO",,,"US",,,,,,,,"2021-01-11T00:00:00.000","DQ",
"20211025950","The Point Cafe","Entity Type","2021-01-09T00:00:00.000",,,,,"Doulos Coffee Co.","1101 13th St.",,"Boulder","CO",,,"US",,,"Lafayette","CO",,,"US","2021-01-09T00:00:00.000","GOOD",
"20211026340","Creede Hotel and Restaurant","Entity Type","2021-01-09T00:00:00.000",,,,,"Spar City Capital 2, LLC","2514 Armstrong Ave",,"Dallas","TX",,,"US",,,"Dallas","TX",,,"US","2021-01-09T00:00:00.000","GOOD",
"20211024887","Sweet Pair Bakery & Cafe","Entity Type","2021-01-08T00:00:00.000",,,,,"Sweet Pair","4540 Fountain Springs Grove","118","Colorado Springs","CO",,,"US",,,,,,,"US","2021-01-08T00:00:00.000","DQ",
"20211014432","Bird Tree Cafe","Entity Type","2021-01-05T00:00:00.000",,,,,"MOOD BAR, LLC","218 North Tejon Street",,"Colorado Springs","CO",,,"US",,,"Colorado Springs","CO",,,"US","2021-01-05T00:00:00.000","GOOD",
"20211007946","Sunset Bar and Grill","Entity Type","2021-01-04T00:00:00.000",,,,,"BJ & Y RESTAURANT INC","900 W ADAMS ST",,"Trinidad","CO",,,"US",,,,,,,,"2021-01-04T00:00:00.000","GOOD",
"20211010591","Larimer Records Cafe","Entity Type","2021-01-04T00:00:00.000",,,,,"TheFarmersMarket1, LLC, Dissolved October 28, 2021","1616 17th St","Suite 362","Denver","CO",,,"US",,,,,,,,"2021-01-04T00:00:00.000","VDISS",
"20208100440","Garbanzo Mediterranean Grill","Entity Type","2020-12-23T00:00:00.000",,,,,"Garbanzo CoStor, LLC","200 Central Avenue, Suite 615",,"St. Petersburg","FL",,,"US",,,,,,,,"2020-12-23T00:00:00.000","GOOD",
"20208090233","The Grill at Coal Creek","Entity Type","2020-12-21T00:00:00.000",,,,,"Western Golf Hospitality LLC","600 S Race St.",,"Denver","CO",,,"US",,,,,,,,"2020-12-21T00:00:00.000","GOOD",
"20208087320","Dude and Dan's Bar and Grill","Entity Type","2020-12-19T00:00:00.000",,,,,"Rocky Mountain Restaurants, LLC","1106 Lincoln Ave",,"Steamboat Springs","CO",,,"US",,,"Clark","CO",,,"US","2020-12-19T00:00:00.000","GOOD",
"20208076314","Retro's Tap House and Grill","Entity Type","2020-12-14T00:00:00.000",,,,,"Cuties Bar LLC","735 S. Xenon Court","Suite #102","Lakewood","CO",,,"US",,,,,,,,"2020-12-14T00:00:00.000","GOOD",
"20208075437","The Gooseberry Patch Restaurant","Individual","2020-12-14T00:00:00.000","Timothy","Lawrence","Martin","Sr.",,"15560 State Hwy 115",,"Penrose","CO",,,"US",,,"Penrose","CO",,,"US","2020-12-14T00:00:00.000",,
"20208069405","3...2...1...Cafe! LLC","Entity Type","2020-12-10T00:00:00.000",,,,,"3...2...1...Cafe! LLC","102 S Hwy 100",,"Vilas","CO",,,"US",,,"Vilas","CO",,,"US","2020-12-10T00:00:00.000","GOOD",
"20208066604","Yak and Yeti Restaurant and Bar","Entity Type","2020-12-09T00:00:00.000",,,,,"Yak and Yeti Enterprise Inc","4101 Kipling ST",,"Wheat Ridge","CO",,,"US",,,,,,,,"2020-12-09T00:00:00.000","GOOD",
"20208056210","Jamaican Grill, Jamaican Grille","Individual","2020-12-03T00:00:00.000","Tammy",,"Braziel",,,"709 w 8th Ave",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-12-03T00:00:00.000",,
"20208055255","Mojito Cafe","Entity Type","2020-12-03T00:00:00.000",,,,,"15th Street Drink & Dine, LLC","8144 E 9th ave",,"Denver","CO",,,"US",,,"Denver","CO",,,"US","2020-12-03T00:00:00.000","GOOD",
"20208055352","Fire Bowl Cafe","Entity Type","2020-12-03T00:00:00.000",,,,,"FBC Lima, LLC","11400 E Briarwood","Ste 900","Englewood","CO",,,"US",,"Ste 900","Englewood","CO",,,"US","2020-12-03T00:00:00.000","GOOD",
"20208021741","the Alley Cat Cafe","Entity Type","2020-11-24T00:00:00.000",,,,,"new moon restaurant LLC","120 1/2 w Laurel",,"Fort Collins","CO",,,"US",,,,,,,,"2020-11-24T00:00:00.000","GOOD",
