"date","transaction_type","committee_cd","committee_type","committee_nm","rec_committee_cd","organization_nm","first_nm","last_nm","address_line_1","address_line_2","city","state_cd","zip","amount","check_number"
"2014-04-22T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1144.82",
"2014-03-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","2234.12",
"2013-02-04T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","969.01",
"2014-03-21T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","4089.04",
"2014-04-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1012.42",
"2014-05-08T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1500.00",
"2012-12-10T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1796.25",
"2011-05-25T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","16424.15",
"2014-04-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1296.94",
"2014-03-12T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","6359.92",
"2013-02-25T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","537.20",
"2014-04-25T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","2411.93",
"2011-08-26T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","27776.80",
"2018-07-03T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","36037.67",
"2014-03-21T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1185.00",
"2014-03-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","2234.12",
"2014-04-28T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","727.07",
"2011-12-30T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","18658.59",
"2014-03-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","347.67",
"2014-04-23T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","956.29",
"2014-03-21T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","555.16",
"2014-03-21T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","2528.00",
"2014-03-24T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","6359.92",
"2014-04-04T00:00:00.000","EXP","9161","State Central Committee","Republican Party of Iowa",,"Republican Party of Iowa - Federal Account",,,"521 E. Locust Street",,"Des Moines","IA","50309","1500.00",
"2022-06-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70",
"2003-09-30T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","5.42","0"
"2022-03-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","16.50","0"
"2022-03-02T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","22.50","0"
"2022-03-17T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","8.56","0"
"2022-01-18T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70","0"
"2007-10-12T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","31.80",
"2022-03-25T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70","0"
"2007-11-06T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","58.50",
"2022-03-07T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","403.47","0"
"2022-01-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","12.39","0"
"2022-01-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","22.90","0"
"2022-06-17T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70",
"2022-05-11T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70","0"
"2022-03-08T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70","0"
"2022-02-07T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","578.14",
"2022-03-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","20.01","0"
"2022-05-24T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70",
"2022-06-06T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","840.57",
"2022-03-11T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70","0"
"2022-04-08T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","18.12","0"
"2022-05-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","21.76","0"
"2022-06-14T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","10.70",
"2022-05-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","5.79","0"
"2022-04-08T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","12.34","0"
"2022-02-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","20.17","0"
"2022-02-10T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"West Bank",,,"1601 22nd St.",,"West Des Moines","IA","50266","6.86","0"
"2008-10-22T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","1000.00","1312"
"2006-11-03T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","51.00","1214"
"2005-05-20T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","-46.75","1109"
"2004-10-06T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","4000.00","1109"
"2006-10-13T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","6069.00","1203"
"2004-09-20T00:00:00.000","EXP","17543","County Candidate - Supervisor","Machacek for Supervisor",,"WMT Radio",,,"600 Old Marion Rd NE",,"Cedar Rapids","IA","52402","4007.00","1087"
"2012-04-30T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","290.54",
"2017-06-21T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","327.90","2091"
"2016-08-16T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","299.43","2077"
"2015-11-03T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","4.88","2056"
"2014-10-28T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","65.20","2036"
"2020-03-04T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","53.30","1075"
"2014-01-21T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","12.75","2012"
"2020-12-24T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","27.08","1094"
"2015-12-10T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","123.39","2062"
"2013-05-09T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","196.30","1992"
"2012-11-02T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","1020.16","1986"
"2013-11-22T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","302.02","2009"
"2020-09-16T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","1726.00","1086"
"2008-05-06T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","34.32","1804"
"2015-09-03T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","300.68","2049"
"2019-04-11T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"The Hawk Eye",,,"Po Box 10",,"Burlington","IA","52601","20.57","1052"
"2006-09-27T00:00:00.000","EXP","1645","State House","Olive for House",,"Iowa Senate Majority Fund, ID# 9098",,,"5661 Fleur Dr.",,"Des Moines","IA","50321","0.00","1080"
"2006-10-27T00:00:00.000","EXP","1645","State House","Olive for House",,"Iowa Senate Majority Fund, ID# 9098",,,"5661 Fleur Dr.",,"Des Moines","IA","50321","0.00","1111"
"2004-11-23T00:00:00.000","EXP","1523","State Senate","Sawtelle for Senate",,"KDAO AM/FM",,,"P.O. Box 538",,"Marshalltown","IA","50158","420.00",
"2011-06-14T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","311.36",
"2006-03-16T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","7680.07","1022"
"2008-01-31T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","7000.00","1043"
"2007-06-20T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","1377.81","1038"
"2007-04-13T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","3240.02","1035"
"2011-04-18T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","1000.00",
"2008-04-17T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","3305.10","1037"
"2011-03-18T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","576.08",
"2007-10-19T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","724.86","1033"
"2008-03-20T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","3751.68","1036"
"2007-03-19T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","7467.35","1034"
"2007-04-16T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","6392.83","1027"
"2007-03-19T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","7939.63","1026"
"2008-03-28T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","1873.78","1044"
"2007-05-14T00:00:00.000","EXP","9098","State Central Committee","Iowa Democratic Party",,"Meyer Associates Inc.",,,"14 7th Ave N",,"Saint Cloud","MN","56303-4753","4008.21","1036"
"2004-09-22T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,"Rants for State House",,,"2740 South Glass Street",,"Sioux City","IA","51106","0.00","1342"
"2004-10-25T00:00:00.000","EXP","1285","State Senate","Friends and Neighbors of Tom Fiegen",,"KWQC TV 6",,,"805 N Brady Street",,"Davenport","IA","52805","6935.00","1222"
"2013-09-01T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","10.22","1050"
"2012-01-12T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.47","730"
"2013-07-06T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.00","1042"
"2012-06-27T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","20.00","1007"
"2010-06-14T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.00","698"
"2011-07-22T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.00","718"
"2012-01-18T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.47","730"
"2012-06-27T00:00:00.000","EXP","9024","County Central Committee","Calhoun County Democratic Central Committee",,"Treasurer, State of Iowa",,,"Statehouse",,"Des Moines","IA","50319","15.00","1006"
"2018-10-29T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","13.84","122"
"2003-01-21T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","114.50",
"2018-01-17T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","124.56","154"
"2018-10-01T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","69.20","110"
"2018-07-06T00:00:00.000","EXP","9072","County Central Committee","Fremont County Democratic Central Committee",,"The Hamburg Reporter",,,"PO Box 99",,"Hamburg","IA","51640","55.36","105"
"2013-12-13T00:00:00.000","EXP","5155","Governor","Olson for Iowa",,"US Bank",,,"222 2nd Avenue SE",,"Cedar Rapids","IA","52401","12.30",
"2006-03-28T00:00:00.000","EXP","9105","County Central Committee","Johnson County Democratic Central Committee",,"Iowa City Hospice",,,"1025 Wade St.",,"Iowa City","IA","52245","100.00","3967"
"2008-03-31T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"F & M Bank",,,"3rd & Jefferson Sts",,"Burlington","IA","52601","0.96",
"2008-01-29T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"F & M Bank",,,"3rd & Jefferson Sts",,"Burlington","IA","52601","49.25",
"2008-01-31T00:00:00.000","EXP","9058","County Central Committee","Des Moines County Democratic Central Committee",,"F & M Bank",,,"3rd & Jefferson Sts",,"Burlington","IA","52601","0.64",
"2012-09-11T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,,"Kent","Juhnke","24810 SD Hwy 53",,"Vivian","SD","57576","300.00","2272"
"2006-08-14T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,,"Kent","Juhnke","24810 SD Hwy 53",,"Vivian","SD","57576","150.00","1522"
"2008-08-27T00:00:00.000","EXP","6498","Iowa PAC","Wellmark, Inc. PAC or WellPAC",,,"Kent","Juhnke","24810 SD Hwy 53",,"Vivian","SD","57576","300.00","1793"
"2010-07-26T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","786.39","1500"
"2004-10-12T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","260.48",
"2006-09-08T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","321.78",
"2009-08-10T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","449.98","1426"
"2009-06-21T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","922.64","1416"
"2009-09-27T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","449.98","1449"
"2007-10-30T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","667.94","1284"
"2010-03-01T00:00:00.000","EXP","1497","State House","Jeff Kaufmann for State Representative",,"OP Printing",,,"2610 Park Ave",,"Muscatine","IA","52761","179.83","1476"
"2010-12-01T00:00:00.000","EXP","9047","County Central Committee","Crawford County Republican Central Committee",,"Cronks",,,"US30 W",,"Denison","IA","51442","38.85","983"
"2005-12-01T00:00:00.000","EXP","9047","County Central Committee","Crawford County Republican Central Committee",,"Cronks",,,"US30 W",,"Denison","IA","51442","388.50","879"
"2010-09-11T00:00:00.000","EXP","9047","County Central Committee","Crawford County Republican Central Committee",,"Cronks",,,"US30 W",,"Denison","IA","51442","43.87","970"
"2009-04-20T00:00:00.000","EXP","9047","County Central Committee","Crawford County Republican Central Committee",,"Cronks",,,"US30 W",,"Denison","IA","51442","1498.21","932"
"2007-07-12T00:00:00.000","EXP","1665","State House","Bailey for State House",,"Dollar General",,,"814 Superior St",,"Webster City","IA","50595","11.77",
"2007-07-09T00:00:00.000","EXP","1665","State House","Bailey for State House",,"Dollar General",,,"814 Superior St",,"Webster City","IA","50595","38.75",
"2005-03-07T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","740.00","1475"
"2006-10-04T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","70.00","1662"
"2004-09-14T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","377.00","1117"
"2006-05-17T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","646.04","1647"
"2005-12-09T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","1420.00","1616"
"2005-09-02T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","1430.00","1607"
"2004-08-11T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","420.00","1111"
"2005-01-20T00:00:00.000","EXP","6369","Iowa PAC","Dawn's List",,,"Robyn","Mills","5360 NW Burr Oak Drive",,"Johnston","IA","50131-1710","600.00","1471"
"2010-02-08T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","145.00","1408"
"2007-02-19T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","135.00","1372"
"2009-02-21T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","135.00","1397"
"2018-04-07T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","100.00","1495"
"2011-02-21T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","145.00","1419"
"2022-01-20T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","200.00","1519"
"2017-01-25T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","200.00","1486"
"2014-02-08T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","150.00","1462"
"2016-01-25T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","200.00","1478"
"2013-02-09T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","150.00","1454"
"2020-01-21T00:00:00.000","EXP","9090","County Central Committee","Howard County Democratic Central Committee",,"Howard Co. Agricultural Society",,,"Fair Grounds PO Box 83",,"Cresco","IA","52136","200.00","1509"
"2012-11-01T00:00:00.000","EXP","1467","State House","Sands for State House",,"Louisa Publishing Co., Ltd",,,"P.O. Box 306","301 James L. Hodges Avenue","Wapello","IA","53653","84.53","1693"
"2006-02-24T00:00:00.000","EXP","1467","State House","Sands for State House",,"Louisa Publishing Co., Ltd",,,"P.O. Box 306","301 James L. Hodges Avenue","Wapello","IA","53653","193.03","1206"
"2012-10-24T00:00:00.000","EXP","6082","Iowa PAC","MidAmerican Energy Company PAC",,"Jean Hunoff for Senator Dist 18",,,"2511 Mulligan Dr",,"Yankton","SD","57078","100.00","1783"
"2006-08-15T00:00:00.000","EXP","6082","Iowa PAC","MidAmerican Energy Company PAC",,"Jean Hunoff for Senator Dist 18",,,"2511 Mulligan Dr",,"Yankton","SD","57078","200.00","1260"
"2006-10-03T00:00:00.000","EXP","6082","Iowa PAC","MidAmerican Energy Company PAC",,"Jean Hunoff for Senator Dist 18",,,"2511 Mulligan Dr",,"Yankton","SD","57078","300.00","1262"
"2007-08-16T00:00:00.000","EXP","1700","State House","Johnson for Iowa House",,"Intensitee",,,"1330 S. Marshall",,"Boone","IA","50036","394.03",
"2012-04-21T00:00:00.000","EXP","9001","County Central Committee","Adair County Republican Central Committee",,"Casey's",,,"304 Washington St.",,"Fontanelle","IA","50846","7.96",
"2012-03-10T00:00:00.000","EXP","9001","County Central Committee","Adair County Republican Central Committee",,"Casey's",,,"304 Washington St.",,"Fontanelle","IA","50846","13.98",
