Date,Start Time,End Time,Event Title,Description,Location,County,Contact,Contact Title,Phone,Email,Directions,Registration Link,Location 1,Counties,Zip Codes
04/18/2018 12:00:00 AM,11am,2pm,Devereux Advanced Behavioral Health Job Fair,"<p><strong>Devereux Advanced Behavioral Health</strong>, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled. A qualified candidate will be 18 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED. Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required.</p>
<p>Qualified candidates will receive <em>on the spot interviews</em> with hiring managers.</p>
<p><em>Please bring your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</em></p>
<p>Can't Attend??? Please apply online at jobs.devereux.org.</p>",,Sussex,Sara Ralph,,(732) 786-5573,sralph@devereux.org,,,,,
06/17/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/19/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/08/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/04/2018 12:00:00 AM,11:00am,4:00pm,New Jersey Mentor Hiring Event,"Join us in this very important work we do supporting youth. You¿ll have the opportunity to make a positive difference in the lives of others. We invite you to explore career opportunities at New Jersey MENTOR on Monday, June 4th. During our Hiring Event, you will be able to speak directly with hiring managers and MENTOR staff members.

We have the following opportunities:

¿ Youth Support Specialists (Direct Care)
¿ Registered Nurse
¿ Group Home Managers
¿ Assistant Group Home Managers)
¿ Therapists
¿ Foster Parent Recruiter

Please bring a resume and be prepared to complete an employment application. Come join us at the following location:

Dover Community Center
37 N Essex Road
Dover, NJ 07801
Monday, June 4th ¿ 11:00am to 4:00pm

We have a history of growth from within ¿ our staff have the opportunity to build challenging and rewarding careers across multiple functions, service lines and locations. 

Full time, part time and on-call positions are available. Evenings and Weekend shifts allow schedules to fit around school, other employment, or family commitments. 

Work locations we're hiring for in NJ: Somerset, Hackettstown, Great Meadows Stanhope, Bayville, Millstone, Ewing, Howell, Freehold, Manalapan.

For more information, please contact Eva Black, Talent Recruiter at Eva.Black@thementornetwork.com or visit www.nj-mentor.com",,Sussex,Eva Black,,(856) 533-4090,eva.black@thementornetwork.com,,,,,
08/22/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Machine Tool Technology,Information session about training and opportunity for employment as CNC machine operator or general helper.,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/30/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
09/24/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
08/25/2018 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,Julie Knapp,,973-943-3660 ext. 3409,jknapp@sussexcountlylibrary.org,https://sussexcountylibrary.org/event/path-employment-starting-job-search-main-library-2018-08-24-2018-08-25/,,,,
03/09/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
01/28/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/29/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
01/12/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
03/25/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/20/2017 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
10/22/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/07/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/15/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/19/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/07/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
11/28/2019 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Thanksgiving Day - LWD closed,ALL,ALL,,,,,,,,,
05/25/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/17/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T13:00:00.000,Dental Patient Representative Information Session,Information session about training as a dental rep.  Employment/training is conducted in conjunction with Zufall Health and Rutgers University.  Must be 18 and be bilingual (English/Spanish).,Sussex-Newton OSCC,Sussex,Dental Rep,,848-445-9450,,,,,,
03/26/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
08/26/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/09/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
10/21/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton OSCC,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/22/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
06/10/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/04/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
05/12/2018 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,,,,,
03/22/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
08/13/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
11/17/2017 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
02/11/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/09/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume - I,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/02/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T14:00:00.000,Top Notch Resume - II,"Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,Sussex,,,,,,,,,
01/10/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,,Sussex,,,,,,,,,
08/05/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/01/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
04/16/2018 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,,,,,
04/22/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Master the Art of Networking,"An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
05/04/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
09/16/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/19/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Basic Computer Skills: Intro to Computers,"Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 1, Intro to Computers
September 19 @ Dennis Library in Newton. 
Find the power button, understand the keyboard and use the mouse.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,,,
08/12/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/08/2019 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,United States Postal Service Recruitement,,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/06/2017 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T13:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,,,,,
05/15/2019 12:00:00 AM,1899-12-31T12:00:00.000,1899-12-31T14:00:00.000,"Recruitment for Capitol Care, Wantage, NJ","Capitol Care is an agency that is looking for direct support staff for adults with developmental disabilities in their residential programs.  Full-time,  part-time and substitute positions are available, starting at $12/hour.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/25/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
02/17/2018 12:00:00 AM,1899-12-31T10:00:00.000,1899-12-31T12:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,Julie Knapp,,,,,,,,
07/09/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
10/10/2018 12:00:00 AM,1899-12-31T01:00:00.000,1899-12-31T03:00:00.000,Basic Computer Skills: Creating a Resume in Microsoft Word,"Your Path to Employment: Basic Computer Skills 

As a job seeker in today¿s market, you must have some basic computer knowledge to search and apply for jobs. This six session, informational course teaches different aspects of computer literacy as they relate to finding and attaining employment. Each class has a different focus, and you may register for all classes or just those that best suit your needs.

Session 4, Creating a Resume in Microsoft Word 
October 10th @ Dennis Library in Newton. 
Hands-on resume building class. Leave with a basic, working resume that can be tailored to different job opportunities.

Separate registration is required for each class and has already begun. Library laptops will be available for use on a first-come, first-served basis.",,Sussex,Julie Knapp,Library Associate,(973) 948-3660,jknapp@sussexcountylibrary.org,"https://www.google.com/maps/dir//Sussex+County+Library-Dennis+Branch,+Main+Street,+Newton,+NJ/@41.05",,,,
10/17/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton OSCC,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
06/24/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview I,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/15/2017 12:00:00 AM,0,0,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
09/10/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Top Notch Resume,"The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter. Participants will learn the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
10/29/2018 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T07:00:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
01/22/2019 12:00:00 AM,1899-12-31T11:00:00.000,1899-12-31T12:00:00.000,Training Orientation,,Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
12/14/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
07/18/2018 12:00:00 AM,11am,2pm,Devereux Advanced Behavioral Health  Job Fair,"<p>Devereux Advanced Behavioral Health, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled. A qualified candidate will be 18 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED.  Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required. Qualified candidates will receive on the spot interviews with hiring managers.</p>
<p>Please bring your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</p>
<p>Can't Attend???  Please apply online at jobs.devereux.org.</p>",,Sussex,Sara Ralph,,(732) 786-5573,sralph@devereux.org,,,,,
01/26/2018 12:00:00 AM,1899-12-31T09:00:00.000,1899-12-31T10:30:00.000,Path to Employment-Starting Your Job Search,"An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,Sussex,,,,,http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml,,,,
04/12/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,Acing the Job Interview,"An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. Including how to follow up after the conclusion of the interview. There will also be an in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questions Attendees will be given the opportunity to participate in a mock interview session.",Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
03/01/2019 12:00:00 AM,1899-12-31T09:30:00.000,1899-12-31T11:00:00.000,LinkedIn 101,Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.,Sussex - Newton,Sussex,Paula Genschow,JJC Coordinator,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
09/03/2018 12:00:00 AM,1899-12-31T07:00:00.000,1899-12-31T19:00:00.000,Holiday,Labor Day - LWD closed,ALL,ALL,,,,,,,,,
10/07/2019 12:00:00 AM,1899-12-31T14:00:00.000,1899-12-31T15:00:00.000,Training Orientation,"Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.",Sussex-Newton OSCC,Sussex,Paula Genschow,Employment Counselor,973-383-2775,Paula.Genschow@dol.nj.gov,,,,,
