"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","fund_name","account_name","data_source","authority_name","zip","payment_method","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","po_date","supplier_city","supplier_country","item_code_name","currency","value_of_spend"
"2014","POLICE","NEWCO DISTRIBUTORS","2014-01-08T00:00:00.000","4404.12","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001450453","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.45","BG","80","9","370.44","82.32","2013-10-09T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","4116"
"2013","POLICE","GOT PET FOOD","2013-02-19T00:00:00.000","401.03",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001356119","DOG FOOD, LARGE BREED, ADULT C","DOG FOOD, LARGE BREED, ADULT CHICKEN RICE OATMEAL 30#, (UPC# 079105109475), NATURAL CHOICE, ""NUTRO","45.99","BG","8","9","33.11","0","2013-01-28T00:00:00.000","SANTA MONICA","USA","DOG AND CAT FOOD","USD","367.92"
"2014","POLICE","NEWCO DISTRIBUTORS","2014-01-08T00:00:00.000","496.7","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001450453","FOOD, DOG, FISH / SWEET POTATO","FOOD, DOG, FISH / SWEET POTATO, 28 LB BAG, UPC# 723633505307, ""NATURAL BALANCE"" (ITEM# 42570; NEWCO# 7869","46.42","BG","10","9","41.78","9.28","2013-10-09T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","464.2"
"2014","POLICE","GOT PET FOOD","2013-07-23T00:00:00.000","4662.01",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001356119","DOG FOOD, LARGE BREED, ADULT C","DOG FOOD, LARGE BREED, ADULT CHICKEN RICE OATMEAL 30#, (UPC# 079105109475), NATURAL CHOICE, ""NUTRO","45.99","BG","93","9","384.94","0","2013-01-28T00:00:00.000","SANTA MONICA","USA","DOG AND CAT FOOD","USD","4277.07"
"2014","POLICE","GOT PET FOOD","2013-07-25T00:00:00.000","3609.3",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001356119","DOG FOOD, LARGE BREED, ADULT C","DOG FOOD, LARGE BREED, ADULT CHICKEN RICE OATMEAL 30#, (UPC# 079105109475), NATURAL CHOICE, ""NUTRO","45.99","BG","72","9","298.02","0","2013-01-28T00:00:00.000","SANTA MONICA","USA","DOG AND CAT FOOD","USD","3311.28"
"2015","POLICE","TLC PET MEDICAL CENTERS, INC","2014-09-22T00:00:00.000","171.13",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","TLC PET MEDICAL CENTERS, INC","91030","CHECK","0001540305","ROYAL K9 LG BREED DOG FOOD - I","ROYAL K9 LG BREED DOG FOOD - INV# 255149","79.05","EA","2","9","14.13","0","2014-09-05T00:00:00.000","SOUTH PASADENA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","158.1"
"2014","POLICE","NEWCO DISTRIBUTORS","2013-10-15T00:00:00.000","3303.09","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91730","CHECK","0001446356","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.45","BG","60","9","277.83","61.74","2013-09-25T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","3087"
"2012","POLICE","GOT PET FOOD","2011-08-19T00:00:00.000","501.62",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001149900","FOOD, DOG, LARGE BREED ADULT","FOOD, DOG, LARGE BREED ADULT, LAMB AND RICE, 35 LB., NATURAL CHOICE, ""NUTRO","46.99","EA","10","8.75","41.12","9.4","2010-09-14T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","469.9"
"2015","POLICE","NEWCO DISTRIBUTORS","2014-12-19T00:00:00.000","4818.78","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001533974","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 26 LB BAG, UPC# 723633420754, ITEM# 42075, ""NATURAL BALANCE"" (NEWCO# 998411","47.91","BG","94","9","405.31","90.07","2014-08-14T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","4503.54"
"2014","POLICE","GOT PET FOOD","2013-09-03T00:00:00.000","2005.16",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001356119","DOG FOOD, LARGE BREED, ADULT C","DOG FOOD, LARGE BREED, ADULT CHICKEN RICE OATMEAL 30#, (UPC# 079105109475), NATURAL CHOICE, ""NUTRO","45.99","BG","40","9","165.56","0","2013-01-28T00:00:00.000","SANTA MONICA","USA","DOG AND CAT FOOD","USD","1839.6"
"2014","POLICE","NEWCO DISTRIBUTORS","2014-03-11T00:00:00.000","3364.83","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91730","CHECK","0001450457","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.45","BG","60","9","277.83","61.74","2013-10-09T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","3087"
"2012","POLICE","GOT PET FOOD","2011-07-22T00:00:00.000","2765.09",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001149900","FOOD, DOG, LARGE BREED ADULT","FOOD, DOG, LARGE BREED ADULT, CHICKEN AND RICE, 35 LB., NATURAL CHOICE, ""NUTRO","44.99","EA","56","9.75","245.65","0","2010-09-14T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2519.44"
"2012","POLICE","GOT PET FOOD","2012-04-10T00:00:00.000","2739.89",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","56","8.75","220.45","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2519.44"
"2014","POLICE","NEWCO DISTRIBUTORS","2014-02-25T00:00:00.000","660.62","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001479417","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.45","BG","12","9","55.57","12.35","2014-01-31T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","617.4"
"2015","POLICE","NEWCO DISTRIBUTORS","2014-08-19T00:00:00.000","4972.58","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91730","CHECK","0001528676","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 26 LB BAG, UPC# 723633420754, ITEM# 42075, ""NATURAL BALANCE"" (NEWCO# 998411","47.91","BG","97","9","418.25","92.94","2014-07-24T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","4647.27"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-04-22T00:00:00.000","184.47","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001533982","FOOD, DOG, FISH / SWEET POTATO","FOOD, DOG, FISH / SWEET POTATO, 26 LB BAG, UPC# 723633420372, ITEM# 42037, ""NATURAL BALANCE"" (NEWCO# 998408","43.1","BG","4","9","15.52","3.45","2014-08-14T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","172.4"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-05-18T00:00:00.000","428","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001605359","FOOD, DRY DOG, ALS, 44 LB BAG","FOOD, DRY DOG, ALS, 44 LB BAG, ITEM# 1044, ""CANIDAE","40","BG","10","9","36","8","2015-04-24T00:00:00.000","RANCHO CUCAMONGA","USA","ANIMAL FEED","USD","400"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-02-03T00:00:00.000","1537.91","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001574151","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.6","BG","30","9","129.36","28.75","2015-01-13T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","1548"
"2013","POLICE","GOT PET FOOD","2012-11-09T00:00:00.000","970.93",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001352766","DOG FOOD, NATURAL CHOICE, LARG","DOG FOOD, NATURAL CHOICE, LARGE BREED ADULT, CHICKEN 30","46.99","EA","19","8.75","78.12","0","2012-10-15T00:00:00.000","SANTA MONICA","USA","DRY FOOD FOR DOGS OR CATS","USD","892.81"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-05-18T00:00:00.000","312.66","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001604938","DOG FOOD - NATURAL BALANCE  UL","DOG FOOD - NATURAL BALANCE  ULTRA WHOLE BODY HEALTH CHICKEN BROWN RICE & DUCK","48.7","LO","6","9","26.3","5.84","2015-04-23T00:00:00.000","RANCHO CUCAMONGA","USA","ANIMAL FEED","USD","292.2"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-04-06T00:00:00.000","483.04","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001591605","DOG FOOD, PUPPY NATURAL BALANC","DOG FOOD, PUPPY NATURAL BALANCE, WHOLE BODY HEALTH, CHICKEN, BRN RICE AND DUCK - ITEM 999078","50.16","LO","9","9","40.63","9.03","2015-03-11T00:00:00.000","RANCHO CUCAMONGA","USA","ANIMAL FEED","USD","451.44"
"2015","POLICE","NEWCO DISTRIBUTORS","2015-03-02T00:00:00.000","1845.49","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91729","CHECK","0001581367","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 28 LB BAG, UPC# 723633886284, ""NATURAL BALANCE"" (ITEM# 42888; NEWCO# 7752","51.6","BG","34","9","155.23","34.5","2015-02-04T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","1754.4"
"2012","POLICE","GOT PET FOOD","2012-03-19T00:00:00.000","2739.89",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","56","8.75","220.45","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2519.44"
"2012","POLICE","GOT PET FOOD","2012-04-27T00:00:00.000","4011.98",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","82","8.75","322.8","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","3689.18"
"2012","POLICE","GOT PET FOOD","2011-08-19T00:00:00.000","1873.05",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001149900","FOOD, DOG, LARGE BREED ADULT","FOOD, DOG, LARGE BREED ADULT, CHICKEN AND RICE, 35 LB., NATURAL CHOICE, ""NUTRO","44.99","EA","39","8.75","153.53","35.09","2010-09-14T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","1754.61"
"2015","POLICE","NEWCO DISTRIBUTORS","2014-10-14T00:00:00.000","4818.78","59380","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","NEWCO DISTRIBUTORS","91730","CHECK","0001533958","FOOD, DOG, VENISON / SWEET POT","FOOD, DOG, VENISON / SWEET POTATO, 26 LB BAG, UPC# 723633420754, ITEM# 42075, ""NATURAL BALANCE"" (NEWCO# 998411","47.91","BG","94","9","405.31","90.07","2014-08-14T00:00:00.000","RANCHO CUCAMONGA","USA","MOIST FOOD FOR DOGS OR CATS","USD","4503.54"
"2012","POLICE","GOT PET FOOD","2011-12-07T00:00:00.000","2446.33",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","50","8.75","196.83","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2249.5"
"2012","POLICE","GOT PET FOOD","2012-01-19T00:00:00.000","2446.33",,"GENERAL FUND (GENERAL BUDGET)","OPER EXP","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","50","8.75","196.83","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2249.5"
"2013","POLICE","GOT PET FOOD","2012-07-12T00:00:00.000","3229.16",,"GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","SMS","GOT PET FOOD","90404","CHECK","0001255244","FOOD, DOG, LARGE BREED, ADULT","FOOD, DOG, LARGE BREED, ADULT,  CHICKEN AND RICE  OR ADULT LAMB AND RICE, 35 LB., ""NATURAL CHOICE"" ""NUTRO","44.99","EA","66","8.75","259.82","0","2011-10-13T00:00:00.000","SANTA MONICA","USA","MISCELLANEOUS OR UNCLASSIFIED","USD","2969.34"
